County,Cases,Deaths
Bear River,2591,11
Central Utah,513,3
Davis,3998,24
Salt Lake,24250,231
San Juan,670,28
Summit,854,1
Tooele,702,0
TriCounty,211,1
Utah,11168,47
Wasatch,646,7
Weber-Morgan,3435,29
State Total,52822,410
Carbon,79,0
Emery,18,0
Grand,56,1
Washington,2843,22
Iron,651,2
Kane,65,1
Beaver,33,0
Garfield,46,2
Total,105651,820
