County,Cases,Deaths
Bear River,1978,5
Central Utah,312,1
Davis,2468,9
Salt Lake,17123,145
San Juan,550,19
Southeast Utah,0,0
Southwest Utah,0,21
Summit,645,1
Tooele,448,0
TriCounty,123,0
Utah,6659,31
Wasatch,497,4
Weber-Morgan,2149,24
Carbon,25,0
Emery,11,0
Grand,34,0
Washington,1954,0
Iron,431,0
Kane,40,0
Beaver,16,0
Garfield,28,0
Total,35491,260
