County,Cases,Deaths
Bay,1,
Charlevoix,1,
Detroit City,13,
Ingham,2,
Jackson,1,
Kent,5,
Leelanau,1,
Macomb,10,
Monroe,1,
Montcalm,1,
Oakland,23,
Otsego,1,
Ottawa,1,
St. Clair,2,
Washtenaw,7,
Wayne,10,
Total,80,
