County,Cases,Deaths
Adams,1094,45
Alcorn,1045,12
Amite,428,13
Attala,805,27
Benton,367,10
Bolivar,2039,79
Calhoun,633,13
Carroll,503,12
Chickasaw,867,27
Choctaw,209,6
Claiborne,539,16
Clarke,770,53
Clay,710,22
Coahoma,1258,37
Copiah,1393,36
Covington,988,29
De Soto,7285,80
Forrest,3118,78
Franklin,251,3
George,1017,19
Greene,481,18
Grenada,1229,39
Hancock,868,28
Harrison,5491,85
Hinds,8050,179
Holmes,1150,60
Humphreys,451,17
Issaquena,107,4
Itawamba,1172,26
Jackson,4800,88
Jasper,696,17
Jefferson,279,10
Jefferson Davis,421,12
Jones,2966,84
Kemper,333,15
Lafayette,2550,43
Lamar,2319,40
Lauderdale,2546,135
Lawrence,544,14
Leake,1163,42
Lee,3665,82
Leflore,1706,88
Lincoln,1433,59
Lowndes,1819,62
Madison,3861,94
Marion,959,43
Marshall,1484,30
Monroe,1538,73
Montgomery,558,23
Neshoba,1868,111
Newton,872,27
Noxubee,602,17
Oktibbeha,2048,55
Panola,1720,40
Pearl River,1163,60
Perry,524,23
Pike,1406,56
Pontotoc,1506,20
Prentiss,1092,20
Quitman,423,6
Rankin,4046,86
Scott,1270,29
Sharkey,287,15
Simpson,1231,49
Smith,602,16
Stone,491,14
Sunflower,1643,49
Tallahatchie,855,26
Tate,1210,39
Tippah,949,24
Tishomingo,827,41
Tunica,537,17
Union,1258,25
Walthall,644,27
Warren,1561,56
Washington,2627,100
Wayne,1027,22
Webster,378,13
Wilkinson,342,21
Winston,852,21
Yalobusha,564,16
Yazoo,1234,34
Total,117617,3302
