County,Cases,Deaths
Adams,347,19
Alcorn,94,2
Amite,108,3
Attala,383,24
Benton,44,0
Bolivar,394,18
Calhoun,160,5
Carroll,174,11
Chickasaw,293,19
Choctaw,75,4
Claiborne,300,11
Clarke,217,25
Clay,256,11
Coahoma,219,6
Copiah,642,15
Covington,429,5
Desoto,1865,19
Forrest,972,43
Franklin,54,2
George,112,3
Greene,112,10
Grenada,569,8
Hancock,141,13
Harrison,1096,15
Hinds,2824,49
Holmes,579,41
Humphreys,161,10
Issaquena,10,1
Itawamba,145,8
Jackson,744,18
Jasper,271,6
Jefferson,122,3
Jefferson Davis,118,4
Jones,1185,49
Kemper,183,14
Lafayette,464,4
Lamar,522,7
Lauderdale,954,81
Lawrence,202,2
Leake,621,20
Lee,600,22
Leflore,528,56
Lincoln,519,35
Lowndes,536,13
Madison,1419,36
Marion,324,12
Marshall,276,3
Monroe,439,35
Montgomery,151,3
Neshoba,1039,76
Newton,367,10
Noxubee,277,8
Oktibbeha,589,28
Panola,432,6
Pearl River,281,32
Perry,79,4
Pike,488,20
Pontotoc,339,6
Prentiss,117,3
Quitman,97,1
Rankin,1063,15
Scott,809,15
Sharkey,47,0
Simpson,384,3
Smith,237,12
Stone,73,2
Sunflower,470,8
Tallahatchie,178,4
Tate,333,13
Tippah,144,11
Tishomingo,97,1
Tunica,121,3
Union,246,11
Walthall,249,7
Warren,577,20
Washington,700,10
Wayne,560,18
Webster,134,11
Wilkinson,96,9
Winston,296,11
Yalobusha,202,8
Yazoo,548,6
Total,34622,1215
