County,Cases,Deaths
Adams,234,18
Alcorn,41,1
Amite,79,2
Attala,338,23
Benton,22,0
Bolivar,230,13
Calhoun,100,4
Carroll,138,11
Chickasaw,203,18
Choctaw,67,3
Claiborne,180,9
Clarke,190,22
Clay,222,7
Coahoma,167,6
Copiah,503,12
Covington,248,5
Desoto,990,15
Forrest,742,42
Franklin,32,2
George,58,3
Greene,71,5
Grenada,226,4
Hancock,106,13
Harrison,514,7
Hinds,1646,34
Holmes,496,39
Humphreys,101,9
Issaquena,0,0
Itawamba,112,8
Jackson,439,16
Jasper,218,6
Jefferson,65,3
Jefferson Davis,93,3
Jones,965,48
Kemper,169,13
Lafayette,289,4
Lamar,355,7
Lauderdale,856,78
Lawrence,135,1
Leake,510,17
Lee,403,15
Leflore,434,48
Lincoln,396,32
Lowndes,399,10
Madison,1034,31
Marion,203,10
Marshall,148,3
Monroe,318,28
Montgomery,107,2
Neshoba,916,62
Newton,326,8
Noxubee,227,7
Oktibbeha,431,20
Panola,204,5
Pearl River,228,32
Perry,56,4
Pike,298,11
Pontotoc,156,3
Prentiss,81,3
Quitman,49,0
Rankin,636,12
Scott,709,14
Sharkey,18,0
Simpson,177,2
Smith,192,11
Stone,44,1
Sunflower,189,6
Tallahatchie,72,1
Tate,211,5
Tippah,109,11
Tishomingo,55,1
Tunica,78,3
Union,138,8
Walthall,147,3
Warren,358,15
Washington,329,9
Wayne,446,8
Webster,124,10
Wilkinson,86,9
Winston,194,4
Yalobusha,136,7
Yazoo,412,6
Total,23424,1011
