County,Cases,Deaths
Adams,402,21
Alcorn,143,2
Amite,134,4
Attala,403,23
Benton,75,0
Bolivar,542,18
Calhoun,225,5
Carroll,216,11
Chickasaw,326,19
Choctaw,89,4
Claiborne,330,11
Clarke,249,25
Clay,289,12
Coahoma,285,7
Copiah,727,19
Covington,458,6
Desoto,2265,20
Forrest,1140,45
Franklin,60,2
George,151,3
Greene,152,10
Grenada,691,14
Hancock,187,14
Harrison,1356,18
Hinds,3520,69
Holmes,631,43
Humphreys,202,10
Issaquena,14,1
Itawamba,177,8
Jackson,1018,20
Jasper,287,6
Jefferson,138,3
Jefferson Davis,146,4
Jones,1342,52
Kemper,194,15
Lafayette,577,4
Lamar,759,8
Lauderdale,1054,83
Lawrence,203,2
Leake,677,21
Lee,747,24
Leflore,628,56
Lincoln,590,35
Lowndes,629,17
Madison,1681,44
Marion,383,12
Marshall,370,4
Monroe,507,43
Montgomery,213,3
Neshoba,1065,81
Newton,416,10
Noxubee,303,10
Oktibbeha,689,28
Panola,549,6
Pearl River,355,32
Perry,108,5
Pike,576,25
Pontotoc,472,6
Prentiss,172,6
Quitman,121,1
Rankin,1402,21
Scott,872,16
Sharkey,63,0
Simpson,515,5
Smith,301,12
Stone,98,2
Sunflower,632,11
Tallahatchie,285,4
Tate,452,17
Tippah,181,11
Tishomingo,151,1
Tunica,138,3
Union,319,11
Walthall,342,12
Warren,686,22
Washington,940,17
Wayne,623,20
Webster,140,11
Wilkinson,121,11
Winston,340,13
Yalobusha,234,9
Yazoo,603,7
Total,41846,1346
