County,Cases,Deaths
Adams,160,13
Alcorn,10,1
Amite,38,0
Attala,196,4
Benton,13,0
Bolivar,118,9
Calhoun,58,4
Carroll,103,4
Chickasaw,93,10
Choctaw,16,2
Claiborne,41,0
Clarke,84,8
Clay,66,3
Coahoma,71,3
Copiah,163,1
Covington,93,1
Desoto,336,5
Forrest,315,21
Franklin,18,1
George,15,1
Greene,6,1
Grenada,52,2
Hancock,74,10
Harrison,198,6
Hinds,675,15
Holmes,223,19
Humphreys,34,4
Itawamba,69,7
Jackson,276,11
Jasper,89,2
Jefferson,31,0
Jefferson Davis,55,1
Jones,249,5
Kemper,93,6
Lafayette,101,3
Lamar,156,4
Lauderdale,492,44
Lawrence,66,0
Leake,307,4
Lee,80,4
Leflore,185,18
Lincoln,186,14
Lowndes,86,3
Madison,466,12
Marion,84,7
Marshall,56,2
Monroe,199,21
Montgomery,69,1
Neshoba,320,15
Newton,142,1
Noxubee,105,2
Oktibbeha,89,4
Panola,43,2
Pearl River,190,24
Perry,34,1
Pike,170,10
Pontotoc,23,2
Prentiss,36,2
Quitman,17,0
Rankin,251,6
Scott,462,6
Sharkey,5,0
Simpson,62,0
Smith,104,6
Stone,24,0
Sunflower,63,3
Tallahatchie,12,1
Tate,52,0
Tippah,66,11
Tishomingo,10,0
Tunica,39,2
Union,50,3
Walthall,41,0
Warren,117,2
Washington,85,3
Wayne,28,0
Webster,22,1
Wilkinson,77,9
Winston,66,0
Yalobusha,36,0
Yazoo,169,2
Total,9674,435
