County,Cases,Deaths
Adams,159,12
Alcorn,10,1
Amite,38,0
Attala,190,4
Benton,13,0
Bolivar,118,9
Calhoun,57,4
Carroll,103,4
Chickasaw,92,10
Choctaw,16,2
Claiborne,41,0
Clarke,81,8
Clay,66,3
Coahoma,71,3
Copiah,162,1
Covington,90,1
Desoto,331,5
Forrest,314,21
Franklin,19,1
George,15,1
Greene,6,1
Grenada,51,2
Hancock,74,10
Harrison,198,6
Hinds,670,15
Holmes,213,19
Humphreys,30,4
Itawamba,68,6
Jackson,275,11
Jasper,86,2
Jefferson,30,0
Jefferson Davis,53,1
Jones,247,5
Kemper,92,6
Lafayette,98,3
Lamar,152,4
Lauderdale,482,43
Lawrence,66,0
Leake,299,3
Lee,77,4
Leflore,185,18
Lincoln,186,14
Lowndes,83,3
Madison,431,12
Marion,81,7
Marshall,55,2
Monroe,199,21
Montgomery,69,1
Neshoba,315,14
Newton,138,1
Noxubee,102,2
Oktibbeha,89,4
Panola,43,2
Pearl River,189,24
Perry,34,1
Pike,168,10
Pontotoc,24,2
Prentiss,36,2
Quitman,17,0
Rankin,250,6
Scott,457,6
Sharkey,5,0
Simpson,61,0
Smith,100,6
Stone,24,0
Sunflower,63,3
Tallahatchie,12,1
Tate,50,0
Tippah,65,11
Tishomingo,10,0
Tunica,38,2
Union,47,3
Walthall,39,0
Warren,117,2
Washington,82,3
Wayne,27,0
Webster,22,1
Wilkinson,77,9
Winston,63,0
Yalobusha,31,0
Yazoo,164,2
Total,9501,430
