County,Cases,Deaths
Adams,222,17
Alcorn,26,1
Amite,67,2
Attala,323,22
Benton,17,0
Bolivar,180,11
Calhoun,75,4
Carroll,123,11
Chickasaw,158,15
Choctaw,62,2
Claiborne,131,7
Clarke,164,21
Clay,145,5
Coahoma,141,4
Copiah,366,5
Covington,200,2
Desoto,664,11
Forrest,667,41
Franklin,29,2
George,32,2
Greene,45,2
Grenada,138,4
Hancock,94,12
Harrison,311,7
Hinds,1206,26
Holmes,460,32
Humphreys,78,8
Issaquena,0,0
Itawamba,96,8
Jackson,339,16
Jasper,189,4
Jefferson,50,2
Jefferson Davis,84,3
Jones,812,36
Kemper,166,11
Lafayette,161,4
Lamar,278,5
Lauderdale,795,74
Lawrence,113,1
Leake,472,14
Lee,261,11
Leflore,330,44
Lincoln,314,32
Lowndes,290,9
Madison,843,30
Marion,132,9
Marshall,98,3
Monroe,290,25
Montgomery,88,1
Neshoba,821,49
Newton,313,6
Noxubee,209,6
Oktibbeha,327,17
Panola,110,3
Pearl River,221,31
Perry,52,3
Pike,213,11
Pontotoc,64,3
Prentiss,63,3
Quitman,34,0
Rankin,505,10
Scott,682,12
Sharkey,7,0
Simpson,117,1
Smith,173,11
Stone,33,0
Sunflower,109,4
Tallahatchie,35,1
Tate,118,1
Tippah,90,11
Tishomingo,43,0
Tunica,61,3
Union,93,7
Walthall,85,0
Warren,232,12
Washington,222,8
Wayne,346,5
Webster,99,8
Wilkinson,85,9
Winston,139,2
Yalobusha,128,7
Yazoo,329,6
Total,18483,868
