County,Cases,Deaths
Adams,1073,43
Alcorn,987,12
Amite,421,13
Attala,790,26
Benton,333,5
Bolivar,2004,77
Calhoun,622,12
Carroll,480,12
Chickasaw,840,26
Choctaw,205,6
Claiborne,537,16
Clarke,743,51
Clay,684,21
Coahoma,1249,36
Copiah,1369,36
Covington,970,26
De Soto,6932,79
Forrest,3007,78
Franklin,240,3
George,979,18
Greene,473,18
Grenada,1216,38
Hancock,816,28
Harrison,5129,83
Hinds,7894,177
Holmes,1144,60
Humphreys,428,16
Issaquena,107,4
Itawamba,1122,25
Jackson,4503,84
Jasper,679,17
Jefferson,275,10
Jefferson Davis,405,11
Jones,2891,84
Kemper,322,15
Lafayette,2483,43
Lamar,2242,38
Lauderdale,2437,134
Lawrence,512,14
Leake,1146,40
Lee,3514,79
Leflore,1658,87
Lincoln,1389,57
Lowndes,1783,62
Madison,3812,93
Marion,946,42
Marshall,1412,29
Monroe,1481,72
Montgomery,543,23
Neshoba,1842,111
Newton,856,27
Noxubee,596,17
Oktibbeha,2008,54
Panola,1691,39
Pearl River,1129,59
Perry,487,23
Pike,1382,56
Pontotoc,1461,19
Prentiss,1048,19
Quitman,419,6
Rankin,3894,86
Scott,1249,29
Sharkey,283,14
Simpson,1212,49
Smith,591,16
Stone,464,14
Sunflower,1609,49
Tallahatchie,840,25
Tate,1160,39
Tippah,889,22
Tishomingo,800,41
Tunica,529,17
Union,1174,25
Walthall,638,27
Warren,1543,55
Washington,2564,99
Wayne,1008,21
Webster,370,13
Wilkinson,337,20
Winston,833,21
Yalobusha,526,14
Yazoo,1217,33
Total,113876,3238
