County,Cases,Deaths
Adams,177,15
Alcorn,12,1
Amite,45,1
Attala,259,9
Benton,13,0
Bolivar,129,10
Calhoun,59,4
Carroll,110,8
Chickasaw,116,12
Choctaw,23,2
Claiborne,51,1
Clarke,113,14
Clay,86,3
Coahoma,85,3
Copiah,207,3
Covington,110,1
Desoto,404,5
Forrest,435,29
Franklin,21,1
George,19,1
Greene,7,1
Grenada,60,2
Hancock,81,10
Harrison,218,6
Hinds,786,22
Holmes,310,20
Humphreys,49,5
Itawamba,79,7
Jackson,287,13
Jasper,116,3
Jefferson,38,0
Jefferson Davis,69,2
Jones,358,10
Kemper,105,10
Lafayette,109,3
Lamar,199,4
Lauderdale,602,46 
Lawrence,80,0
Leake,364,7
Lee,96,5
Leflore,202,22
Lincoln,218,18
Lowndes,132,6
Madison,561,17
Marion,93,8
Marshall,67,3
Monroe,220,23
Montgomery,74,1
Neshoba,429,25
Newton,196,3
Noxubee,145,4
Oktibbeha,107,8
Panola,52,2
Pearl River,195,27
Perry,37,2
Pike,184,11
Pontotoc,25,2
Prentiss,36,3
Quitman,21,0
Rankin,295,6
Scott,550,10
Sharkey,7,0
Simpson,78,0
Smith,120,9
Stone,24,0
Sunflower,68,3
Tallahatchie,21,1
Tate,55,1
Tippah,69,11
Tishomingo,21,0
Tunica,45,2
Union,65,4
Walthall,44,0
Warren,135,5
Washington,128,4
Wayne,45,0
Webster,22,1
Wilkinson,78,9
Winston,86,0
Yalobusha,75,2
Yazoo,192,2
Total,11704,554
