County,Cases,Deaths
Adams,178,15
Alcorn,12,1
Amite,48,1
Attala,259,10
Benton,13,0
Bolivar,132,10
Calhoun,59,4
Carroll,111,8
Chickasaw,117,12
Choctaw,24,2
Claiborne,51,1
Clarke,120,16
Clay,86,3
Coahoma,86,3
Copiah,211,4
Covington,117,1
Desoto,418,5
Forrest,438,32
Franklin,22,1
George,19,1
Greene,7,1
Grenada,63,2
Hancock,81,10
Harrison,220,6
Hinds,800,23
Holmes,320,21
Humphreys,49,5
Itawamba,81,7
Jackson,288,13
Jasper,123,3
Jefferson,38,0
Jefferson Davis,69,2
Jones,366,12
Kemper,110,10
Lafayette,110,3
Lamar,205,4
Lauderdale,616,46
Lawrence,80,0
Leake,367,7
Lee,95,5
Leflore,205,23
Lincoln,222,18
Lowndes,135,6
Madison,573,18
Marion,97,8
Marshall,68,3
Monroe,226,23
Montgomery,75,1
Neshoba,452,26
Newton,206,3
Noxubee,145,4
Oktibbeha,110,8
Panola,54,2
Pearl River,197,27
Perry,38,2
Pike,186,11
Pontotoc,26,2
Prentiss,36,3
Quitman,21,0
Rankin,310,6
Scott,567,10
Sharkey,7,0
Simpson,79,0
Smith,121,10
Stone,26,0
Sunflower,70,3
Tallahatchie,21,1
Tate,56,1
Tippah,69,11
Tishomingo,21,0
Tunica,45,2
Union,65,4
Walthall,46,0
Warren,136,5
Washington,139,4
Wayne,51,0
Webster,22,1
Wilkinson,80,9
Winston,86,0
Yalobusha,75,3
Yazoo,194,2
Total,11967,570
