County,Cases,Deaths
Adams,280,18
Alcorn,60,1
Amite,84,2
Attala,355,23
Benton,27,0
Bolivar,298,13
Calhoun,124,4
Carroll,161,11
Chickasaw,264,18
Choctaw,72,4
Claiborne,239,10
Clarke,204,24
Clay,244,10
Coahoma,190,6
Copiah,580,16
Covington,317,5
Desoto,1442,16
Forrest,829,42
Franklin,39,2
George,75,3
Greene,96,8
Grenada,396,5
Hancock,123,13
Harrison,794,10
Hinds,2247,39
Holmes,536,41
Humphreys,130,9
Issaquena,8,1
Itawamba,130,8
Jackson,557,16
Jasper,251,6
Jefferson,96,3
Jefferson Davis,107,4
Jones,1091,49
Kemper,176,14
Lafayette,368,4
Lamar,431,7
Lauderdale,894,79
Lawrence,162,1
Leake,565,19
Lee,518,16
Leflore,474,49
Lincoln,437,34
Lowndes,459,12
Madison,1242,34
Marion,263,11
Marshall,212,3
Monroe,375,29
Montgomery,124,2
Neshoba,970,70
Newton,332,9
Noxubee,247,8
Oktibbeha,516,25
Panola,295,6
Pearl River,245,32
Perry,63,4
Pike,393,12
Pontotoc,261,6
Prentiss,100,3
Quitman,69,0
Rankin,860,12
Scott,757,15
Sharkey,27,0
Simpson,271,3
Smith,211,11
Stone,54,1
Sunflower,321,6
Tallahatchie,115,3
Tate,264,8
Tippah,127,11
Tishomingo,73,1
Tunica,90,3
Union,181,9
Walthall,179,4
Warren,463,17
Washington,512,9
Wayne,522,12
Webster,126,10
Wilkinson,92,9
Winston,244,6
Yalobusha,166,7
Yazoo,478,6
Total,28770,1092
