County,Cases,Deaths
Adams,539,23
Alcorn,312,3
Amite,188,4
Attala,475,23
Benton,107,0
Bolivar,860,26
Calhoun,355,8
Carroll,236,11
Chickasaw,398,19
Choctaw,117,4
Claiborne,387,12
Clarke,284,25
Clay,355,13
Coahoma,593,7
Copiah,862,22
Covington,558,9
De Soto,2970,25
Forrest,1491,48
Franklin,95,2
George,378,5
Greene,211,10
Grenada,781,19
Hancock,298,14
Harrison,1944,27
Hinds,4838,94
Holmes,799,45
Humphreys,255,10
Issaquena,19,1
Itawamba,275,9
Jackson,1772,30
Jasper,356,7
Jefferson,178,5
Jefferson Davis,187,5
Jones,1635,56
Kemper,218,15
Lafayette,787,5
Lamar,1011,11
Lauderdale,1259,86
Lawrence,284,3
Leake,738,25
Lee,1069,28
Leflore,785,57
Lincoln,698,38
Lowndes,885,24
Madison,2167,50
Marion,550,16
Marshall,500,5
Monroe,620,49
Montgomery,258,3
Neshoba,1165,83
Newton,498,10
Noxubee,389,10
Oktibbeha,1011,31
Panola,826,10
Pearl River,452,35
Perry,196,7
Pike,781,30
Pontotoc,649,6
Prentiss,282,6
Quitman,195,1
Rankin,1988,27
Scott,941,17
Sharkey,122,1
Simpson,665,17
Smith,361,12
Stone,134,3
Sunflower,854,17
Tallahatchie,371,9
Tate,587,19
Tippah,264,11
Tishomingo,246,3
Tunica,209,4
Union,452,13
Walthall,416,16
Warren,897,24
Washington,1322,26
Wayne,708,21
Webster,175,11
Wilkinson,160,12
Winston,527,14
Yalobusha,298,10
Yazoo,726,11
Total,55804,1563
