County,Cases,Deaths
Adams,351,20
Alcorn,100,2
Amite,110,3
Attala,384,24
Benton,46,0
Bolivar,405,18
Calhoun,164,5
Carroll,181,11
Chickasaw,297,19
Choctaw,75,4
Claiborne,301,11
Clarke,223,25
Clay,258,11
Coahoma,222,6
Copiah,653,15
Covington,435,5
Desoto,1900,19
Forrest,993,43
Franklin,54,2
George,116,3
Greene,113,10
Grenada,594,9
Hancock,144,13
Harrison,1136,16
Hinds,2908,51
Holmes,586,41
Humphreys,163,10
Issaquena,10,1
Itawamba,146,8
Jackson,775,19
Jasper,277,6
Jefferson,126,3
Jefferson Davis,120,4
Jones,1203,49
Kemper,184,14
Lafayette,497,4
Lamar,534,7
Lauderdale,963,81
Lawrence,209,2
Leake,635,20
Lee,612,22
Leflore,531,56
Lincoln,529,35
Lowndes,548,13
Madison,1446,38
Marion,327,12
Marshall,277,3
Monroe,456,35
Montgomery,171,3
Neshoba,1045,77
Newton,375,10
Noxubee,278,8
Oktibbeha,611,28
Panola,448,6
Pearl River,288,32
Perry,87,4
Pike,499,20
Pontotoc,346,6
Prentiss,120,4
Quitman,99,1
Rankin,1087,15
Scott,819,15
Sharkey,48,0
Simpson,393,3
Smith,246,12
Stone,74,2
Sunflower,477,8
Tallahatchie,195,4
Tate,352,13
Tippah,145,11
Tishomingo,97,1
Tunica,123,3
Union,252,11
Walthall,262,7
Warren,594,21
Washington,722,13
Wayne,562,18
Webster,134,11
Wilkinson,98,9
Winston,295,11
Yalobusha,207,9
Yazoo,553,6
Total,35419,1230
