County,Cases,Deaths
Adams,164,15
Alcorn,12,1
Amite,39,0
Attala,212,5
Benton,14,0
Bolivar,120,10
Calhoun,58,4
Carroll,106,4
Chickasaw,110,10
Choctaw,18,2
Claiborne,48,0
Clarke,97,11
Clay,75,3
Coahoma,73,3
Copiah,191,1
Covington,101,1
Desoto,355,5
Forrest,357,24
Franklin,19,1
George,16,1
Greene,7,1
Grenada,56,2
Hancock,79,10
Harrison,223,6
Hinds,717,18
Holmes,262,19
Humphreys,39,5
Itawamba,73,7
Jackson,280,13
Jasper,104,3
Jefferson,33,0
Jefferson Davis,63,1
Jones,287,7
Kemper,100,7
Lafayette,106,3
Lamar,164,4
Lauderdale,557,45
Lawrence,74,0
Leake,332,5
Lee,83,4
Leflore,197,22
Lincoln,194,16
Lowndes,100,4
Madison,502,15
Marion,86,7
Marshall,63,2
Monroe,209,22
Montgomery,70,1
Neshoba,354,18
Newton,161,2
Noxubee,118,2
Oktibbeha,97,6
Panola,46,2
Pearl River,193,26
Perry,35,1
Pike,173,10
Pontotoc,25,2
Prentiss,36,2
Quitman,19,0
Rankin,271,6
Scott,487,6
Sharkey,5,0
Simpson,72,0
Smith,107,7
Stone,26,0
Sunflower,65,3
Tallahatchie,15,1
Tate,55,0
Tippah,66,11
Tishomingo,11,0
Tunica,40,2
Union,57,4
Walthall,42,0
Warren,127,3
Washington,92,4
Wayne,32,0
Webster,22,1
Wilkinson,78,9
Winston,70,0
Yalobusha,65,0
Yazoo,176,2
Total,10483,480
