County,Cases,Deaths
Adams,253,18
Alcorn,53,1
Amite,80,2
Attala,347,23
Benton,27,0
Bolivar,254,13
Calhoun,114,4
Carroll,149,11
Chickasaw,246,18
Choctaw,71,4
Claiborne,220,10
Clarke,196,24
Clay,237,8
Coahoma,180,6
Copiah,558,13
Covington,269,5
Desoto,1293,15
Forrest,786,42
Franklin,35,2
George,72,3
Greene,88,7
Grenada,355,5
Hancock,120,13
Harrison,688,7
Hinds,2048,38
Holmes,514,40
Humphreys,115,9
Issaquena,6,1
Itawamba,119,8
Jackson,493,16
Jasper,239,6
Jefferson,83,3
Jefferson Davis,102,4
Jones,1033,49
Kemper,172,13
Lafayette,330,4
Lamar,393,7
Lauderdale,872,78
Lawrence,149,1
Leake,533,19
Lee,460,15
Leflore,455,48
Lincoln,430,33
Lowndes,438,11
Madison,1181,32
Marion,233,11
Marshall,195,3
Monroe,342,29
Montgomery,112,2
Neshoba,938,68
Newton,329,9
Noxubee,242,8
Oktibbeha,477,24
Panola,246,6
Pearl River,237,32
Perry,59,4
Pike,347,11
Pontotoc,203,3
Prentiss,94,3
Quitman,65,0
Rankin,798,12
Scott,733,15
Sharkey,24,0
Simpson,209,3
Smith,203,11
Stone,50,1
Sunflower,247,6
Tallahatchie,93,3
Tate,242,6
Tippah,119,11
Tishomingo,61,1
Tunica,88,3
Union,166,9
Walthall,168,3
Warren,409,17
Washington,427,9
Wayne,509,10
Webster,122,10
Wilkinson,89,9
Winston,230,5
Yalobusha,151,7
Yazoo,454,6
Total,26567,1059
