County,Cases,Deaths
Adams,401,21
Alcorn,136,2
Amite,131,3
Attala,405,24
Benton,67,0
Bolivar,524,18
Calhoun,202,5
Carroll,200,11
Chickasaw,337,19
Choctaw,82,4
Claiborne,328,12
Clarke,250,25
Clay,285,12
Coahoma,276,7
Copiah,713,18
Covington,487,5
Desoto,2220,20
Forrest,1162,45
Franklin,67,2
George,154,3
Greene,139,10
Grenada,678,14
Hancock,180,14
Harrison,1370,18
Hinds,3418,66
Holmes,639,43
Humphreys,192,10
Issaquena,12,1
Itawamba,177,8
Jackson,900,20
Jasper,307,6
Jefferson,142,3
Jefferson Davis,137,4
Jones,1302,52
Kemper,190,14
Lafayette,560,4
Lamar,702,8
Lauderdale,1024,83
Lawrence,225,2
Leake,675,20
Lee,728,23
Leflore,612,56
Lincoln,570,36
Lowndes,608,17
Madison,1657,43
Marion,381,12
Marshall,334,4
Monroe,506,42
Montgomery,209,3
Neshoba,1071,81
Newton,408,11
Noxubee,297,10
Oktibbeha,662,28
Panola,551,6
Pearl River,346,32
Perry,111,4
Pike,562,25
Pontotoc,448,6
Prentiss,155,6
Quitman,116,1
Rankin,1322,21
Scott,848,16
Sharkey,58,0
Simpson,495,4
Smith,273,12
Stone,94,2
Sunflower,614,11
Tallahatchie,260,4
Tate,447,16
Tippah,180,11
Tishomingo,142,1
Tunica,139,3
Union,307,11
Walthall,310,10
Warren,671,22
Washington,918,17
Wayne,606,20
Webster,142,11
Wilkinson,111,9
Winston,336,13
Yalobusha,231,9
Yazoo,597,7
Total,40829,1332
