County,Cases,Deaths
Adams,862,32
Alcorn,729,9
Amite,291,10
Attala,619,25
Benton,206,1
Bolivar,1708,60
Calhoun,502,12
Carroll,303,12
Chickasaw,621,24
Choctaw,174,5
Claiborne,447,16
Clarke,508,37
Clay,544,16
Coahoma,1072,24
Copiah,1136,33
Covington,774,19
De Soto,5154,53
Forrest,2277,68
Franklin,182,3
George,729,13
Greene,326,16
Grenada,1011,33
Hancock,538,20
Harrison,3619,69
Hinds,6816,149
Holmes,1075,56
Humphreys,362,15
Issaquena,98,3
Itawamba,690,20 
Jackson,3290,66
Jasper,523,13
Jefferson,232,9
Jefferson Davis,313,10
Jones,2293,76
Kemper,281,15
Lafayette,1939,39
Lamar,1536,33
Lauderdale,1948,119
Lawrence,420,12
Leake,925,33
Lee,2460,64 
Leflore,1320,79
Lincoln,1024,52
Lowndes,1364,56
Madison,3134,84
Marion,823,29
Marshall,1053,14
Monroe,1144,65
Montgomery,437,19
Neshoba,1497,102
Newton,730,21
Noxubee,539,14
Oktibbeha,1691,47
Panola,1365,26
Pearl River,822,49
Perry,374,15
Pike,1185,48
Pontotoc,1163,15
Prentiss,735,17
Quitman,354,5
Rankin,3075,72
Scott,1141,23
Sharkey,257,11
Simpson,993,40
Smith,509,13
Stone,341,11
Sunflower,1338,42
Tallahatchie,703,16
Tate,914,36
Tippah,611,16
Tishomingo,628,34
Tunica,464,13
Union,952,23
Walthall,579,24
Warren,1354,47
Washington,2123,71
Wayne,863,21
Webster,321,13
Wilkinson,290,17
Winston,717,19
Yalobusha,405,13
Yazoo,1009,23
Total,89874,2697
