County,Cases,Deaths
Adams,466,22
Alcorn,198,2
Amite,156,4
Attala,435,23
Benton,85,0
Bolivar,673,24
Calhoun,315,5
Carroll,230,11
Chickasaw,360,19
Choctaw,100,4
Claiborne,363,12
Clarke,263,25
Clay,313,13
Coahoma,471,7
Copiah,786,21
Covington,506,8
Desoto,2668,21
Forrest,1294,45
Franklin,79,2
George,202,3
Greene,173,10
Grenada,741,16
Hancock,219,14
Harrison,1628,21
Hinds,4070,78
Holmes,697,43
Humphreys,229,10
Issaquena,16,1
Itawamba,227,9
Jackson,1384,24
Jasper,311,6
Jefferson,152,4
Jefferson Davis,160,4
Jones,1455,53
Kemper,205,15
Lafayette,653,4
Lamar,866,9
Lauderdale,1155,83
Lawrence,235,3
Leake,710,23
Lee,896,26
Leflore,691,57
Lincoln,640,37
Lowndes,745,20
Madison,1893,50
Marion,462,15
Marshall,423,5
Monroe,547,44
Montgomery,243,3
Neshoba,1130,82
Newton,454,10
Noxubee,343,10
Oktibbeha,733,30
Panola,640,8
Pearl River,392,32
Perry,151,6
Pike,664,27
Pontotoc,560,6
Prentiss,224,6
Quitman,141,1
Rankin,1644,23
Scott,917,16
Sharkey,91,0
Simpson,589,11
Smith,331,12
Stone,113,2
Sunflower,721,13
Tallahatchie,322,4
Tate,531,19
Tippah,216,11
Tishomingo,190,3
Tunica,173,3
Union,374,11
Walthall,378,14
Warren,776,23
Washington,1138,20
Wayne,656,21
Webster,150,11
Wilkinson,137,12
Winston,461,14
Yalobusha,260,9
Yazoo,664,8
Total,48053,1436
