County,Cases,Deaths
Adams,800,32
Alcorn,661,6
Amite,282,7
Attala,594,25
Benton,197,1
Bolivar,1583,55
Calhoun,483,11
Carroll,296,12
Chickasaw,603,22
Choctaw,159,4
Claiborne,442,16
Clarke,479,30
Clay,484,16
Coahoma,1022,20
Copiah,1105,31
Covington,726,17
De Soto,4757,48
Forrest,2203,67
Franklin,179,3
George,706,13
Greene,301,14
Grenada,970,32
Hancock,508,20
Harrison,3408,61
Hinds,6587,141
Holmes,1052,54
Humphreys,344,15
Issaquena,99,3
Itawamba,604,17
Jackson,3095,60
Jasper,493,13
Jefferson,222,9
Jefferson Davis,306,9
Jones,2191,74
Kemper,276,15
Lafayette,1590,38
Lamar,1482,31
Lauderdale,1826,109
Lawrence,412,11
Leake,900,31
Lee,2271,61
Leflore,1255,75
Lincoln,986,52
Lowndes,1304,55
Madison,3020,83
Marion,790,26
Marshall,982,13
Monroe,1067,60
Montgomery,411,18
Neshoba,1444,101
Newton,688,18
Noxubee,525,14
Oktibbeha,1526,46
Panola,1315,23
Pearl River,771,48
Perry,333,9
Pike,1154,45
Pontotoc,1098,13
Prentiss,652,15
Quitman,341,4
Rankin,2914,66
Scott,1111,22
Sharkey,246,9
Simpson,944,39
Smith,484,13
Stone,325,10
Sunflower,1291,39
Tallahatchie,653,13
Tate,870,35
Tippah,560,15
Tishomingo,573,30
Tunica,454,12
Union,899,23
Walthall,572,24
Warren,1328,46
Washington,2038,64
Wayne,851,21
Webster,310,13
Wilkinson,284,17
Winston,704,19
Yalobusha,382,13
Yazoo,963,21
Total,85116,2536
