"County","Cases","Deaths"
"Belknap","218","5"
"Carroll","140","2"
"Cheshire","181","3"
"Coos","37","0"
"Grafton","194","1"
"Hillsborough","5333","315"
"Merrimack","842","27"
"Rockingham","2511","105"
"Strafford","691","14"
"Sullivan","75","1"
"Unknown","16","0"
"Total","10238","473"
