County,Cases,Deaths
Belknap,125,4
Carroll,104,1
Cheshire,129,3
Coos,18,0
Grafton,113,1
Hillsborough,4027,286
Merrimack,500,23
Rockingham,1805,100
Strafford,383,13
Sullivan,47,1
Unknown,3,0
Total,7254,432
