USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               ,ROTATE,NOTES
MI,26129,1623007,Ogemaw,1459466634,29641291,563.503,11.445,44.33328,-84.128073,0,0
MI,26131,1623008,Ontonagon,3395416179,6292279424,1310.978,2429.463,46.667136,-89.394546,0,0
MI,26133,1623009,Osceola,1466674350,17425112,566.286,6.728,43.997552,-85.322283,0,0
MI,26135,1623010,Oscoda,1465088063,15136485,565.674,5.844,44.687257,-84.126905,0,0
MI,26137,1623011,Otsego,1333860412,29050564,515.006,11.216,45.011386,-84.604078,0,0
MI,26139,1623012,Ottawa,1459487790,2765845605,563.511,1067.899,42.93399,-86.023294,0,0
MI,26141,1623013,Presque Isle,1706069658,4957327101,658.717,1914.035,45.3,-83.9,0,0
MI,26143,1623014,Roscommon,1346526274,155723123,519.897,60.125,44.339517,-84.611271,45,0
MI,26145,1623015,Saginaw,2073813743,39527607,800.704,15.262,43.328267,-84.05541,0,0
MI,26151,1623016,Sanilac,2493046958,1624881028,962.571,627.37,43.432478,-82.792815,0,0
MI,26153,1623017,Schoolcraft,3035145674,1844210517,1171.876,712.054,46.271122,-86.197029,0,0
MI,26155,1623018,Shiawassee,1375178357,25853173,530.959,9.982,42.951545,-84.146352,45,0
MI,26147,1625033,St. Clair,1868251511,298290824,721.336,115.171,42.928803,-82.668913,0,0
MI,26149,1625034,St. Joseph,1296536370,52915575,500.596,20.431,41.911488,-85.52287,45,0
MI,26157,1623019,Tuscola,2084165734,282852168,804.701,109.21,43.487902,-83.436618,0,0
MI,26159,1623020,Van Buren,1574265761,1248571787,607.827,482.076,42.31,-86.11,0,0
MI,26161,1623021,Washtenaw,1828437283,42625748,705.964,16.458,42.252217,-83.843423,0,0
MI,26163,1623022,Wayne,1584501319,157900250,611.779,60.966,42.284664,-83.261953,0,0
MI,26165,1623023,Wexford,1463148726,27182043,564.925,10.495,44.331375,-85.570046,0,0
