County,Cases,Deaths
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
ADAMS,539,0
