County,Cases,Deaths
ADAMS,1035,0
ALLEGHENY,14396,0
ARMSTRONG,590,0
BEAVER,2164,0
BEDFORD,348,0
BERKS,8533,0
BLAIR,1077,0
BRADFORD,530,0
BUCKS,9709,0
BUTLER,1463,0
CAMBRIA,918,0
CAMERON,8,0
CARBON,550,0
CENTRE,3778,0
CHESTER,7693,0
CLARION,188,0
CLEARFIELD,407,0
CLINTON,245,0
COLUMBIA,1029,0
CRAWFORD,417,0
CUMBERLAND,2361,0
DAUPHIN,4486,0
DELAWARE,12756,0
ELK,127,0
ERIE,1912,0
FAYETTE,945,0
FOREST,18,0
FRANKLIN,2031,0
FULTON,64,0
GREENE,217,0
HUNTINGDON,768,0
INDIANA,973,0
JEFFERSON,148,0
JUNIATA,215,0
LACKAWANNA,3400,0
LANCASTER,9068,0
LAWRENCE,753,0
LEBANON,2671,0
LEHIGH,6201,0
LUZERNE,4824,0
LYCOMING,902,0
MCKEAN,102,0
MERCER,929,0
MIFFLIN,331,0
MONROE,1944,0
MONTGOMERY,13270,0
MONTOUR,280,0
NORTHAMPTON,5108,0
NORTHUMBERLAND NC,1359,0
PERRY,336,0
PHILADELPHIA,36324,0
PIKE,613,0
POTTER,43,0
SCHUYLKILL,1682,0
SNYDER,456,0
SOMERSET,334,0
SULLIVAN,16,0
SUSQUEHANNA,381,0
TIOGA,159,0
UNION,647,0
VENANGO,187,0
WARREN,60,0
WASHINGTON,1718,0
WAYNE,281,0
WESTMORELAND,3703,0
WYOMING,103,0
YORK,6013,0
Total,186297,0
