County,Cases,Deaths
Anderson,1133,0
Bedford,1309,0
Benton,332,0
Bledsoe,845,0
Blount,2440,0
Bradley,2858,0
Campbell,419,0
Cannon,276,0
Carroll,832,0
Carter,1126,0
Cheatham,790,0
Chester,591,0
Claiborne,430,0
Clay,210,0
Cocke,734,0
Coffee,1108,0
Crockett,513,0
Cumberland,1153,0
Davidson,26017,0
Decatur,478,0
Dekalb,546,0
Dickson,1199,0
Dyer,1279,0
Fayette,1143,0
Fentress,436,0
Franklin,913,0
Gibson,1538,0
Giles,568,0
Grainger,350,0
Greene,1107,0
Grundy,249,0
Hamblen,1838,0
Hamilton,9144,0
Hancock,106,0
Hardeman,1532,0
Hardin,967,0
Hawkins,770,0
Haywood,921,0
Henderson,1131,0
Henry,602,0
Hickman,538,0
Houston,186,0
Humphreys,232,0
Jackson,305,0
Jefferson,1066,0
Johnson,648,0
Knox,8998,0
Lake,915,0
Lauderdale,936,0
Lawrence,970,0
Lewis,177,0
Lincoln,579,0
Loudon,1115,0
Macon,1020,0
Madison,2701,0
Marion,500,0
Marshall,717,0
Maury,2260,0
McMinn,1068,0
McNairy,810,0
Meigs,221,0
Monroe,1001,0
Montgomery,2962,0
Moore,154,0
Morgan,305,0
Obion,1088,0
Out of Sta,3013,0
Overton,680,0
Pending,2891,0
Perry,146,0
Pickett,98,0
Polk,378,0
Putnam,3070,0
Rhea,781,0
Roane,841,0
Robertson,2172,0
Rutherford,9031,0
Scott,200,0
Sequatchie,223,0
Sevier,2518,0
Shelby,30155,0
Smith,678,0
Stewart,175,0
Sullivan,2054,0
Sumner,4705,0
Tipton,1739,0
Trousdale,1651,0
Unicoi,280,0
Union,337,0
Van Buren,153,0
Warren,1012,0
Washington,2179,0
Wayne,1480,0
Weakley,1118,0
White,784,0
Williamson,5089,0
Wilson,3373,0
Total,184409,0
