County,Cases,Deaths
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Shelby,1,0
Sumner,6,0
Tipton,64,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Shelby,1,0
Sumner,6,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,5,0
Pending,1,0
Shelby,2,0
Sumner,6,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,3,0
Shelby,2,0
Sumner,7,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,3,0
Shelby,1,0
Sumner,7,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,3,0
Shelby,1,0
Sumner,7,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,8,0
Shelby,2,0
Sumner,7,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,7,0
Sevier,1,0
Shelby,1,0
Sumner,8,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Out of State,11,0
Shelby,1,0
Sumner,8,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,5,0
Knox,0,0
Out of State,9,0
Shelby,1,0
Sumner,9,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,6,0
Knox,0,0
Out of State,10,0
Shelby,1,0
Sumner,8,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,6,0
Out of State,10,0
Shelby,1,0
Sumner,8,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
Bledsoe,3,0
Bradley,0,0
Davidson,7,0
Maury,4,0
Out of State,16,0
Pending,2,0
Rutherford,2,0
Shelby,12,0
Smith,2,0
Sumner,12,0
Tipton,19,0
Trousdale,14,0
Warren,1,0
Wayne,1,0
White,1,0
Williamson,9,0
Wilson,3,0
Anderson,3,0
Bedford,1,0
Bledsoe,3,0
Blount,2,0
Bradley,0,0
Cumberland,1,0
Davidson,79,0
Fayette,2,0
Grainger,2,0
Hamblen,3,0
Hardeman,1,0
Hickman,1,0
Jefferson,1,0
Knox,10,0
Loudon,1,0
Macon,6,0
Madison,1,0
Maury,3,0
Montgomery,2,0
Out of State,108,0
Pending,20,0
Robertson,1,0
Rutherford,18,0
Sevier,10,0
Shelby,84,0
Smith,1,0
Sumner,13,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
White,2,0
Williamson,5,0
Anderson,3,0
Bedford,1,0
Bledsoe,3,0
Blount,1,0
Bradley,0,0
Davidson,77,0
Fayette,1,0
Hardeman,1,0
Hickman,1,0
Jefferson,1,0
Knox,10,0
Macon,5,0
Madison,1,0
Montgomery,1,0
Out of State,84,0
Pending,15,0
Robertson,1,0
Rutherford,17,0
Sevier,6,0
Shelby,69,0
Smith,1,0
Sumner,11,0
Tipton,19,0
Trousdale,14,0
Wayne,1,0
White,2,0
Williamson,5,0
Anderson,2,0
