County,Cases,Deaths
Anderson,1299,0
Bedford,1412,0
Benton,345,0
Bledsoe,875,0
Blount,2696,0
Bradley,3093,0
Campbell,522,0
Cannon,324,0
Carroll,992,0
Carter,1233,0
Cheatham,853,0
Chester,667,0
Claiborne,456,0
Clay,267,0
Cocke,793,0
Coffee,1411,0
Crockett,593,0
Cumberland,1298,0
Davidson,27360,0
Decatur,566,0
Dekalb,598,0
Dickson,1360,0
Dyer,1549,0
Fayette,1301,0
Fentress,666,0
Franklin,1052,0
Gibson,1851,0
Giles,725,0
Grainger,434,0
Greene,1230,0
Grundy,389,0
Hamblen,2061,0
Hamilton,9964,0
Hancock,111,0
Hardeman,1637,0
Hardin,1124,0
Hawkins,893,0
Haywood,1092,0
Henderson,1244,0
Henry,666,0
Hickman,666,0
Houston,302,0
Humphreys,307,0
Jackson,362,0
Jefferson,1243,0
Johnson,783,0
Knox,10088,0
Lake,935,0
Lauderdale,1063,0
Lawrence,1160,0
Lewis,240,0
Lincoln,670,0
Loudon,1307,0
Macon,1110,0
Madison,3194,0
Marion,582,0
Marshall,839,0
Maury,2570,0
McMinn,1224,0
McNairy,976,0
Meigs,240,0
Monroe,1136,0
Montgomery,3292,0
Moore,201,0
Morgan,340,0
Obion,1362,0
Out of Sta,3103,0
Overton,856,0
Pending,3273,0
Perry,157,0
Pickett,148,0
Polk,427,0
Putnam,3556,0
Rhea,913,0
Roane,969,0
Robertson,2298,0
Rutherford,9807,0
Scott,245,0
Sequatchie,260,0
Sevier,2767,0
Shelby,31840,0
Smith,808,0
Stewart,250,0
Sullivan,2395,0
Sumner,5088,0
Tipton,1921,0
Trousdale,1692,0
Unicoi,297,0
Union,417,0
Van Buren,170,0
Warren,1135,0
Washington,2512,0
Wayne,1521,0
Weakley,1288,0
White,930,0
Williamson,5674,0
Wilson,3788,0
Total,203699,0
