County,Cases,Deaths
Anderson,888,0
Bedford,1137,0
Benton,261,0
Bledsoe,782,0
Blount,2032,0
Bradley,2524,0
Campbell,333,0
Cannon,206,0
Carroll,666,0
Carter,866,0
Cheatham,724,0
Chester,394,0
Claiborne,372,0
Clay,118,0
Cocke,652,0
Coffee,785,0
Crockett,416,0
Cumberland,856,0
Davidson,23703,0
Decatur,317,0
Dekalb,482,0
Dickson,932,0
Dyer,988,0
Fayette,909,0
Fentress,247,0
Franklin,534,0
Gibson,1160,0
Giles,448,0
Grainger,282,0
Greene,857,0
Grundy,152,0
Hamblen,1668,0
Hamilton,8217,0
Hancock,92,0
Hardeman,1256,0
Hardin,731,0
Hawkins,679,0
Haywood,752,0
Henderson,901,0
Henry,474,0
Hickman,394,0
Houston,103,0
Humphreys,171,0
Jackson,221,0
Jefferson,830,0
Johnson,427,0
Knox,6629,0
Lake,848,0
Lauderdale,728,0
Lawrence,776,0
Lewis,134,0
Lincoln,424,0
Loudon,973,0
Macon,915,0
Madison,1882,0
Marion,342,0
Marshall,568,0
Maury,1807,0
McMinn,817,0
McNairy,583,0
Meigs,167,0
Monroe,784,0
Montgomery,2504,0
Moore,97,0
Morgan,220,0
Obion,837,0
Out of Sta,3010,0
Overton,450,0
Pending,3320,0
Perry,113,0
Pickett,68,0
Polk,335,0
Putnam,2429,0
Rhea,672,0
Roane,671,0
Robertson,1908,0
Rutherford,7930,0
Scott,160,0
Sequatchie,149,0
Sevier,2278,0
Shelby,27264,0
Smith,525,0
Stewart,98,0
Sullivan,1730,0
Sumner,4136,0
Tipton,1481,0
Trousdale,1619,0
Unicoi,232,0
Union,229,0
Van Buren,90,0
Warren,879,0
Washington,1812,0
Wayne,1450,0
Weakley,868,0
White,586,0
Williamson,4465,0
Wilson,2900,0
Total,157831,0
