County,Cases,Deaths
Anderson,915,0
Bedford,1143,0
Benton,269,0
Bledsoe,794,0
Blount,2076,0
Bradley,2526,0
Campbell,347,0
Cannon,216,0
Carroll,654,0
Carter,953,0
Cheatham,719,0
Chester,438,0
Claiborne,364,0
Clay,128,0
Cocke,653,0
Coffee,783,0
Crockett,410,0
Cumberland,944,0
Davidson,23778,0
Decatur,320,0
Dekalb,490,0
Dickson,955,0
Dyer,1013,0
Fayette,973,0
Fentress,269,0
Franklin,567,0
Gibson,1139,0
Giles,464,0
Grainger,283,0
Greene,878,0
Grundy,153,0
Hamblen,1668,0
Hamilton,8294,0
Hancock,97,0
Hardeman,1262,0
Hardin,760,0
Hawkins,680,0
Haywood,779,0
Henderson,922,0
Henry,493,0
Hickman,396,0
Houston,111,0
Humphreys,168,0
Jackson,250,0
Jefferson,846,0
Johnson,428,0
Knox,6736,0
Lake,844,0
Lauderdale,726,0
Lawrence,765,0
Lewis,144,0
Lincoln,432,0
Loudon,942,0
Macon,930,0
Madison,1949,0
Marion,356,0
Marshall,577,0
Maury,1822,0
McMinn,834,0
McNairy,582,0
Meigs,169,0
Monroe,828,0
Montgomery,2536,0
Moore,115,0
Morgan,248,0
Obion,883,0
Out of Sta,2518,0
Overton,505,0
Pending,3718,0
Perry,114,0
Pickett,72,0
Polk,344,0
Putnam,2384,0
Rhea,663,0
Roane,662,0
Robertson,1942,0
Rutherford,8018,0
Scott,163,0
Sequatchie,167,0
Sevier,2283,0
Shelby,27410,0
Smith,549,0
Stewart,102,0
Sullivan,1800,0
Sumner,4192,0
Tipton,1518,0
Trousdale,1627,0
Unicoi,230,0
Union,244,0
Van Buren,107,0
Warren,873,0
Washington,1766,0
Wayne,1499,0
Weakley,924,0
White,599,0
Williamson,4424,0
Wilson,2943,0
Total,159546,0
