County,Cases,Deaths
Anderson,1072,0
Bedford,1267,0
Benton,325,0
Bledsoe,838,0
Blount,2387,0
Bradley,2779,0
Campbell,408,0
Cannon,257,0
Carroll,787,0
Carter,1084,0
Cheatham,776,0
Chester,554,0
Claiborne,414,0
Clay,168,0
Cocke,720,0
Coffee,1015,0
Crockett,484,0
Cumberland,1112,0
Davidson,25652,0
Decatur,427,0
Dekalb,537,0
Dickson,1156,0
Dyer,1210,0
Fayette,1092,0
Fentress,382,0
Franklin,819,0
Gibson,1430,0
Giles,541,0
Grainger,331,0
Greene,1037,0
Grundy,203,0
Hamblen,1798,0
Hamilton,8899,0
Hancock,105,0
Hardeman,1491,0
Hardin,922,0
Hawkins,731,0
Haywood,880,0
Henderson,1068,0
Henry,575,0
Hickman,493,0
Houston,163,0
Humphreys,215,0
Jackson,294,0
Jefferson,1022,0
Johnson,620,0
Knox,8577,0
Lake,865,0
Lauderdale,910,0
Lawrence,911,0
Lewis,160,0
Lincoln,556,0
Loudon,1074,0
Macon,997,0
Madison,2510,0
Marion,476,0
Marshall,679,0
Maury,2136,0
McMinn,1007,0
McNairy,762,0
Meigs,208,0
Monroe,975,0
Montgomery,2887,0
Moore,141,0
Morgan,293,0
Obion,1040,0
Out of Sta,2736,0
Overton,658,0
Pending,2735,0
Perry,134,0
Pickett,92,0
Polk,369,0
Putnam,2925,0
Rhea,754,0
Roane,789,0
Robertson,2126,0
Rutherford,8779,0
Scott,188,0
Sequatchie,211,0
Sevier,2467,0
Shelby,29521,0
Smith,655,0
Stewart,135,0
Sullivan,1991,0
Sumner,4585,0
Tipton,1684,0
Trousdale,1645,0
Unicoi,264,0
Union,300,0
Van Buren,145,0
Warren,990,0
Washington,2068,0
Wayne,1473,0
Weakley,1074,0
White,728,0
Williamson,4956,0
Wilson,3259,0
Total,178140,0
