USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG,ROTATE,NOTES
MS,28137,695789,Tate,1048332513,16090912,404.763,6.213,34.649553,-89.943105,0,0
MS,28139,695790,Tippah,1185754629,5522228,457.822,2.132,34.763618,-88.918819,0,0
MS,28141,695791,Tishomingo,1098938846,52360190,424.303,20.216,34.737697,-88.236064,90,0
MS,28143,695792,Tunica,1177611241,67530029,454.678,26.073,34.652201,-90.37177,0,0
MS,28145,695793,Union,1076417872,3369003,415.607,1.301,34.489533,-89.002339,0,0
MS,28147,695794,Walthall,1046169277,1236552,403.928,0.477,31.164492,-90.103431,-45,0
MS,28149,695795,Warren,1524286571,77759836,588.53,30.023,32.356095,-90.852384,0,0
MS,28151,695796,Washington,1879404534,92160904,725.642,35.584,33.273174,-90.944446,0,0
MS,28153,695797,Wayne,2099745598,7255476,810.716,2.801,31.642503,-88.678214,0,0
MS,28155,695798,Webster,1090760204,5398402,421.145,2.084,33.612061,-89.283961,0,0
MS,28157,695799,Wilkinson,1756287127,25019144,678.106,9.66,31.161091,-91.324617,0,0
MS,28159,695800,Winston,1572773189,7341897,607.251,2.835,33.078724,-89.037391,0,0
MS,28161,695801,Yalobusha,1209914665,72140595,467.151,27.854,34.030666,-89.703807,0,0
MS,28163,695802,Yazoo,2388847490,30612384,922.339,11.82,32.765675,-90.387928,0,0
