County,Cases,Deaths
Addison,74,2
Bennington,91,1
Caledonia,28,0
Chittenden,738,39
Essex,6,0
Franklin,118,7
Grand Isle,13,0
Lamoille,43,1
Orange,16,0
Orleans,14,0
Rutland,101,1
Washington,57,2
Windham,104,3
Windsor,73,2
Total,1476,58
