County,Cases,Deaths
Adams,423,4
Asotin,25,2
Benton,3690,114
Chelan,1276,10
Clallam,102,0
Clark,1749,43
Columbia,13,1
Cowlitz,472,5
Douglas,908,7
Ferry,22,0
Franklin,3447,48
Garfield,2,0
Grant,1422,12
Grays Harbor,109,2
Island,247,11
Jefferson,54,0
King,16222,670
Kitsap,721,7
Kittitas,360,18
Klickitat,109,3
Lewis,207,3
Lincoln,22,0
Mason,201,1
Okanogan,836,3
Pacific,48,2
Pend Oreille,39,0
Pierce,5522,137
San Juan,28,0
Skagit,858,21
Skamania,57,1
Snohomish,5369,191
Spokane,4277,88
Stevens,105,1
Thurston,694,11
Wahkiakum,5,0
Walla Walla,495,2
Whatcom,970,39
Whitman,103,0
Yakima,10210,212
Unassigned,168,3
Total,61587,1672
