County,Cases,Deaths
Adams,434,5
Asotin,27,2
Benton,3714,115
Chelan,1306,10
Clallam,103,0
Clark,1767,43
Columbia,13,1
Cowlitz,477,5
Douglas,938,7
Ferry,22,0
Franklin,3486,49
Garfield,4,0
Grant,1459,13
Grays Harbor,119,2
Island,249,11
Jefferson,54,0
King,16439,674
Kitsap,730,7
Kittitas,373,19
Klickitat,111,3
Lewis,213,3
Lincoln,28,0
Mason,212,1
Okanogan,861,5
Pacific,49,2
Pend Oreille,40,0
Pierce,5606,140
San Juan,28,0
Skagit,876,21
Skamania,57,1
Snohomish,5423,192
Spokane,4415,89
Stevens,108,1
Thurston,708,11
Wahkiakum,5,0
Walla Walla,522,2
Whatcom,982,40
Whitman,104,0
Yakima,10269,212
Unassigned,192,2
Total,62523,1688
