County,Cases,Deaths
Adams,407,4
Asotin,24,2
Benton,3613,111
Chelan,1224,10
Clallam,98,0
Clark,1705,42
Columbia,13,1
Cowlitz,454,5
Douglas,868,7
Ferry,24,0
Franklin,3390,47
Garfield,2,0
Grant,1333,12
Grays Harbor,109,2
Island,241,11
Jefferson,54,0
King,15865,659
Kitsap,690,4
Kittitas,354,18
Klickitat,108,3
Lewis,194,3
Lincoln,19,0
Mason,181,1
Okanogan,795,2
Pacific,44,2
Pend Oreille,39,0
Pierce,5348,129
San Juan,28,0
Skagit,849,21
Skamania,56,1
Snohomish,5261,190
Spokane,4088,72
Stevens,96,1
Thurston,659,10
Wahkiakum,5,0
Walla Walla,470,3
Whatcom,957,38
Whitman,87,0
Yakima,10142,210
Unassigned,190,3
Total,60084,1624
