County,Cases,Deaths
Adams,877,10
Asotin,134,3
Benton,4706,132
Chelan,1887,16
Clallam,239,1
Clark,3470,68
Columbia,14,1
Cowlitz,704,7
Douglas,1196,9
Ferry,30,0
Franklin,4401,66
Garfield,14,0
Grant,3050,23
Grays Harbor,548,10
Island,320,12
Jefferson,75,0
King,23115,771
Kitsap,1287,14
Kittitas,555,22
Klickitat,199,3
Lewis,598,6
Lincoln,60,1
Mason,445,8
Okanogan,1058,10
Pacific,88,3
Pend Oreille,85,0
Pierce,8335,207
San Juan,29,0
Skagit,1134,22
Skamania,65,1
Snohomish,7177,214
Spokane,7409,173
Stevens,200,3
Thurston,1191,19
Wahkiakum,7,0
Walla Walla,937,5
Whatcom,1403,49
Whitman,1400,0
Yakima,11502,264
