County,Cases,Deaths
Adams,619,7
Asotin,51,2
Benton,4105,122
Chelan,1729,12
Clallam,207,1
Clark,2141,54
Columbia,13,1
Cowlitz,535,6
Douglas,1146,8
Ferry,25,0
Franklin,3899,57
Garfield,4,0
Grant,2224,15
Grays Harbor,222,6
Island,269,11
Jefferson,69,0
King,19322,723
Kitsap,971,9
Kittitas,451,21
Klickitat,174,3
Lewis,330,4
Lincoln,31,1
Mason,306,1
Okanogan,980,7
Pacific,60,3
Pend Oreille,52,0
Pierce,6678,166
San Juan,29,0
Skagit,1003,22
Skamania,58,1
Snohomish,6114,209
Spokane,5208,131
Stevens,124,1
Thurston,905,13
Wahkiakum,6,0
Walla Walla,737,6
Whatcom,1074,39
Whitman,279,0
Yakima,10899,239
Unassigned,252,4
Total,73301,1905
