County,Cases,Deaths
Adams,808,9
Asotin,87,2
Benton,4409,127
Chelan,1834,14
Clallam,223,1
Clark,2576,62
Columbia,14,1
Cowlitz,611,6
Douglas,1176,9
Ferry,29,0
Franklin,4187,63
Garfield,11,0
Grant,2788,19
Grays Harbor,432,6
Island,292,11
Jefferson,71,0
King,21453,751
Kitsap,1141,11
Kittitas,494,22
Klickitat,190,3
Lewis,462,4
Lincoln,40,1
Mason,371,3
Okanogan,1026,10
Pacific,80,3
Pend Oreille,58,0
Pierce,7552,191
San Juan,29,0
Skagit,1079,22
Skamania,63,1
Snohomish,6697,210
Spokane,6221,150
Stevens,147,2
Thurston,1027,17
Wahkiakum,6,0
Walla Walla,861,5
Whatcom,1264,40
Whitman,1157,0
Yakima,11283,256
