County,Cases,Deaths
Adams,908,10
Asotin,194,7
Benton,5033,135
Chelan,1959,17
Clallam,252,1
Clark,4061,77
Columbia,14,1
Cowlitz,773,7
Douglas,1225,9
Ferry,33,0
Franklin,4672,67
Garfield,14,0
Grant,3284,26
Grays Harbor,643,11
Island,361,12
Jefferson,81,0
King,25329,800
Kitsap,1425,21
Kittitas,675,22
Klickitat,205,3
Lewis,670,12
Lincoln,66,2
Mason,499,9
Okanogan,1092,10
Pacific,112,3
Pend Oreille,133,1
Pierce,9357,218
San Juan,30,0
Skagit,1210,23
Skamania,72,1
Snohomish,8102,225
Spokane,8679,191
Stevens,237,5
Thurston,1432,22
Wahkiakum,10,0
Walla Walla,1010,6
Whatcom,1524,49
Whitman,1689,9
Yakima,11735,267
