County,Cases,Deaths
Adams,735,9
Asotin,62,2
Benton,4315,126
Chelan,1779,13
Clallam,215,1
Clark,2420,59
Columbia,14,1
Cowlitz,575,6
Douglas,1167,9
Ferry,29,0
Franklin,4101,59
Garfield,9,0
Grant,2581,17
Grays Harbor,348,6
Island,278,11
Jefferson,71,0
King,20774,744
Kitsap,1099,11
Kittitas,488,22
Klickitat,187,3
Lewis,427,4
Lincoln,37,1
Mason,352,3
Okanogan,1004,9
Pacific,76,3
Pend Oreille,56,0
Pierce,7262,185
San Juan,29,0
Skagit,1060,22
Skamania,60,1
Snohomish,6499,205
Spokane,5784,143
Stevens,132,2
Thurston,993,15
Wahkiakum,6,0
Walla Walla,822,5
Whatcom,1192,39
Whitman,1008,0
Yakima,11141,251
Unassigned,289,4
Total,79476,1991
