County,Cases,Deaths
Allen,5,0
Ashtabula,1,0
Athens,1,0
Auglaize,2,0
Belmont,1,0
Butler,4,0
Clark,2,0
Clermont,3,0
Clinton,1,0
Columbiana,5,0
Coshocton,1,0
Cuyahoga,65,1
Darke,1,0
Delaware,9,0
Erie,1,0
Fairfield,6,0
Franklin,37,0
Geauga,1,0
Greene,1,0
Hamilton,25,0
Holmes,1,0
Jefferson,1,0
Lake,6,0
Licking,3,0
Logan,1,0
Lorain,6,0
Lucas,16,0
Madison,2,0
Mahoning,12,1
Medina,1,0
Miami,10,0
Montgomery,6,0
Muskingum,1,0
Pickaway,1,0
Portage,5,0
Preble,1,0
Richland,1,0
Sandusky,1,0
Shelby,2,0
Stark,4,0
Summit,11,1
Trumbull,7,0
Tuscarawas,1,0
Van Wert,1,0
Warren,3,0
Washington,1,0
Wayne,3,0
Williams,1,0
Wood,3,0
Gallia,0,1
Total,284,4
