County,Cases,Deaths
Allen,4,0
Ashtabula,1,0
Auglaize,1,0
Butler,4,0
Clermont,1,0
Columbiana,5,0
Cuyahoga,38,0
Darke,1,0
Defiance,1,0
Delaware,7,0
Fairfield,8,0
Franklin,44,2
Fulton,1,0
Geauga,2,0
Hamilton,31,0
Hancock,2,0
Highland,1,0
Jefferson,2,0
Lake,3,0
Lawrence,1,0
Licking,7,0
Lorain,1,0
Lucas,13,0
Madison,1,0
Mahoning,20,1
Medina,2,0
Miami,6,1
Monroe,1,0
Montgomery,9,0
Morrow,1,0
Perry,1,0
Portage,7,0
Richland,1,0
Sandusky,1,0
Shelby,1,0
Stark,5,0
Summit,8,1
Trumbull,9,1
Tuscarawas,1,0
Warren,1,0
Wayne,3,0
Total,257,6
