County,Cases,Deaths
Auglaize,2,0
Belmont,4,0
Butler,6,0
Carroll,1,0
Clermont,2,0
Columbiana,5,0
Coshocton,1,0
Cuyahoga,24,2
Delaware,1,0
Fairfield,2,0
Fayette,2,0
Franklin,37,1
Gallia,1,0
Geauga,1,0
Hamilton,9,1
Huron,1,0
Jefferson,2,0
Lake,2,0
Lawrence,1,0
Licking,2,1
Lorain,2,1
Lucas,14,2
Mahoning,11,3
Marion,6,0
Medina,4,0
Miami,3,0
Montgomery,7,0
Morgan,1,0
Ottawa,1,0
Perry,1,0
Pickaway,4,0
Portage,3,2
Preble,1,0
Richland,5,0
Ross,2,0
Sandusky,1,0
Shelby,3,0
Stark,2,1
Summit,6,3
Trumbull,6,0
Warren,1,0
Washington,2,0
Wayne,1,0
Wood,1,0
Wyandot,2,0
Total,196,17
