County,Cases,Deaths
Allen,2,0
Ashtabula,3,0
Auglaize,1,0
Belmont,7,0
Butler,7,0
Clermont,1,0
Clinton,2,0
Columbiana,10,0
Crawford,1,0
Cuyahoga,29,2
Delaware,5,0
Fairfield,3,0
Fayette,1,0
Franklin,29,0
Fulton,1,0
Geauga,4,0
Greene,1,0
Guernsey,1,0
Hamilton,16,2
Hancock,1,1
Huron,1,0
Lake,3,1
Lawrence,2,0
Licking,1,0
Lorain,7,0
Lucas,28,3
Madison,3,0
Mahoning,15,1
Marion,6,0
Medina,3,1
Miami,1,0
Montgomery,2,0
Morgan,1,0
Morrow,2,0
Pickaway,6,0
Portage,6,0
Richland,4,0
Seneca,1,0
Stark,7,2
Summit,11,0
Trumbull,4,0
Washington,3,1
Wayne,4,2
Williams,1,0
Wood,0,1
Wyandot,1,0
Total,248,17
