County,Cases,Deaths
Allen,1,1
Ashland,1,0
Ashtabula,2,0
Auglaize,1,0
Belmont,1,1
Butler,2,0
Carroll,1,0
Clermont,1,0
Clinton,1,0
Columbiana,2,0
Crawford,1,0
Cuyahoga,25,2
Darke,2,0
Fairfield,1,0
Fayette,2,0
Franklin,28,1
Geauga,1,0
Greene,2,0
Guernsey,1,0
Hamilton,8,3
Huron,2,0
Jefferson,3,0
Lake,1,0
Licking,1,0
Lorain,3,1
Lucas,26,2
Mahoning,9,5
Marion,1,0
Medina,2,1
Miami,1,1
Montgomery,1,1
Pickaway,3,0
Portage,4,2
Richland,2,0
Ross,3,0
Sandusky,1,0
Shelby,1,0
Stark,6,0
Summit,3,1
Trumbull,3,0
Warren,1,0
Washington,1,0
Wyandot,1,0
Wayne,0,2
Total,163,24
