County,Cases,Deaths
Allen,1,0
Ashtabula,2,0
Belmont,4,0
Butler,8,1
Carroll,1,0
Clermont,1,0
Columbiana,8,1
Crawford,2,0
Cuyahoga,34,1
Darke,4,2
Delaware,1,0
Fairfield,6,0
Fayette,1,0
Franklin,33,1
Geauga,2,0
Greene,1,0
Hamilton,33,0
Hardin,1,0
Highland,1,0
Holmes,1,0
Lake,4,0
Licking,3,1
Lorain,8,0
Lucas,22,4
Mahoning,9,3
Marion,2,0
Medina,5,1
Miami,4,2
Montgomery,6,1
Morrow,1,0
Paulding,1,0
Pickaway,2,0
Portage,8,0
Preble,2,0
Richland,1,0
Ross,1,0
Shelby,3,0
Stark,12,1
Summit,10,0
Trumbull,5,2
Union,2,0
Warren,1,0
Washington,17,0
Wood,4,0
Wyandot,1,0
Mercer,0,1
Total,279,22
