County,Cases,Deaths
Allen,2,0
Ashtabula,4,1
Belmont,1,0
Brown,1,0
Butler,1,0
Clark,2,0
Clermont,1,0
Columbiana,2,0
Crawford,2,0
Cuyahoga,39,0
Delaware,1,0
Fairfield,1,0
Franklin,17,2
Geauga,1,0
Hamilton,27,1
Hancock,1,0
Hardin,2,0
Hocking,1,0
Huron,1,0
Licking,1,0
Lorain,6,0
Lucas,30,1
Madison,1,0
Mahoning,13,1
Marion,6,0
Medina,2,1
Miami,1,0
Montgomery,4,1
Ottawa,2,0
Pickaway,4,0
Portage,10,2
Preble,1,1
Richland,2,1
Sandusky,1,0
Shelby,1,0
Stark,5,1
Summit,3,1
Trumbull,1,0
Washington,2,0
Champaign,0,1
Wyandot,0,1
Auglaize,0,1
Wood,0,1
Wayne,0,1
Darke,0,1
Total,203,20
