County,Cases,Deaths
Auglaize,1,0
Belmont,4,0
Brown,1,0
Butler,5,0
Carroll,1,0
Champaign,1,0
Clermont,1,0
Clinton,2,0
Columbiana,5,0
Coshocton,2,0
Crawford,1,0
Cuyahoga,38,3
Darke,2,0
Defiance,1,0
Delaware,1,0
Fairfield,3,0
Franklin,32,2
Geauga,1,0
Greene,2,0
Guernsey,1,0
Hamilton,33,3
Huron,1,0
Jackson,1,0
Jefferson,2,0
Lake,6,0
Lawrence,1,0
Licking,7,0
Lorain,2,0
Lucas,21,2
Madison,1,0
Mahoning,19,1
Marion,3,0
Medina,4,0
Mercer,1,0
Miami,1,1
Montgomery,8,0
Muskingum,1,0
Paulding,1,0
Perry,2,0
Pickaway,1,0
Portage,10,2
Richland,3,0
Sandusky,2,0
Scioto,1,0
Stark,5,0
Summit,13,0
Trumbull,7,2
Warren,1,0
Wayne,3,0
Wood,2,0
Wyandot,1,0
Knox,0,1
Total,269,17
