County,Cases,Deaths
Anderson,16,0
Andrews,19,0
Angelina,36,0
Aransas,2,0
Armstrong,2,0
Atascosa,14,1
Austin,12,0
Bandera,4,0
Bastrop,57,2
Bee,5,0
Bell,165,3
Bexar,1195,43
Blanco,6,0
Bosque,3,0
Bowie,67,1
Brazoria,417,3
Brazos,181,16
Brooks,1,0
Brown,17,1
Burleson,11,0
Burnet,14,0
Caldwell,10,0
Calhoun,26,2
Callahan,1,0
Cameron,354,14
Camp,6,0
Carson,1,0
Cass,12,0
Castro,13,1
Chambers,41,0
Cherokee,12,1
Childress,1,0
Clay,3,0
Cochran,1,0
Collin,639,16
Colorado,10,0
Comal,48,6
Comanche,3,0
Concho,1,0
Cooke,4,0
Coryell,104,1
Crane,2,0
Crosby,2,1
Dallam,8,1
Dallas,2834,77
Dawson,18,1
Deaf Smith,21,0
Delta,1,0
Denton,680,19
DeWitt,15,1
Dickens,1,0
Dimmit,1,0
Donley,24,0
Duval,2,0
Eastland,3,0
Ector,67,4
El Paso,706,10
Ellis,127,5
Erath,12,1
Falls,1,0
Fannin,15,0
Fayette,14,1
Floyd,3,0
Fort Bend,905,21
Franklin,1,0
Freestone,3,0
Frio,3,0
Gaines,2,0
Galveston,522,21
Gillespie,1,0
Goliad,6,0
Gonzales,8,1
Gray,35,0
Grayson,22,0
Gregg,58,0
Grimes,13,1
Guadalupe,67,0
Hale,19,4
Hamilton,5,0
Hansford,4,0
Hardin,92,3
Harris,5482,84
Harrison,69,1
Hartley,4,0
Hays,148,1
Hemphill,1,0
Henderson,22,0
Hidalgo,299,4
Hill,15,1
Hockley,20,1
Hood,16,2
Hopkins,4,0
Houston,4,0
Howard,4,1
Hunt,38,2
Hutchinson,11,0
Jack,4,0
Jackson,6,0
Jasper,10,0
Jefferson,243,18
Jim Hogg,1,0
Jim Wells,3,0
Johnson,57,1
Jones,13,0
Karnes,3,0
Kaufman,71,0
Kendall,16,0
Kerr,5,0
Kleberg,8,1
Knox,1,0
La Salle,1,0
Lamar,8,0
Lamb,2,0
Lampasas,2,0
Lavaca,5,1
Lee,2,0
Leon,5,0
Liberty,38,0
Limestone,11,1
Live Oak,5,0
Llano,3,0
Lubbock,494,40
Lynn,5,1
Madison,2,0
Marion,6,0
Martin,2,0
Mason,1,0
Matagorda,59,3
Maverick,16,0
McCulloch,3,0
McLennan,81,4
Medina,19,2
Midland,70,5
Milam,13,1
Mitchell,1,0
Montague,6,1
Montgomery,496,9
Moore,192,3
Morris,5,0
Motley,1,0
Nacogdoches,115,6
Navarro,28,2
Newton,2,0
Nolan,1,0
Nueces,92,1
Ochiltree,5,1
Oldham,3,1
Orange,64,0
Palo Pinto,7,1
Panola,70,1
Parker,24,0
Parmer,4,0
Pecos,8,0
Polk,18,0
Potter,280,6
Rains,2,0
Randall,149,3
Red River,1,0
Roberts,2,0
Robertson,2,0
Rockwall,51,0
Rusk,30,1
Sabine,1,0
San Augustine,16,1
San Jacinto,8,0
San Patricio,12,0
Scurry,2,0
Shelby,86,0
Sherman,11,0
Smith,131,3
Starr,7,0
Stephens,1,0
Swisher,7,0
Tarrant,1706,48
Taylor,203,3
Terry,10,0
Titus,15,0
Tom Green,41,1
Travis,1379,32
Trinity,8,0
Tyler,6,0
Upshur,13,0
Uvalde,6,0
Val Verde,12,0
Van Zandt,13,1
Victoria,114,2
Walker,164,2
Waller,28,0
Washington,103,11
Webb,338,12
Wharton,36,0
Wheeler,3,0
Wichita,62,2
Wilbarger,1,0
Willacy,13,1
Williamson,206,5
Wilson,26,2
Winkler,3,0
Wise,15,2
Wood,7,0
Yoakum,1,0
Young,4,1
Zapata,7,0
Zavala,1,0
Total,23773,623
