County,Cases,Deaths
Anderson,32,0
Andrews,21,0
Angelina,55,0
Aransas,2,0
Armstrong,2,0
Atascosa,19,1
Austin,13,0
Bandera,6,0
Bastrop,89,2
Bee,6,0
Bell,194,3
Bexar,1613,48
Blanco,6,0
Bosque,4,0
Bowie,76,2
Brazoria,551,6
Brazos,208,16
Brewster,1,0
Briscoe,1,0
Brooks,1,0
Brown,36,5
Burleson,14,0
Burnet,23,0
Caldwell,21,0
Calhoun,33,3
Callahan,2,0
Cameron,432,18
Camp,7,0
Carson,3,0
Cass,15,0
Castro,18,1
Chambers,45,0
Cherokee,17,1
Childress,1,0
Clay,3,0
Cochran,1,0
Collin,789,22
Coleman,1,0
Colorado,10,0
Comal,58,6
Comanche,3,1
Concho,1,0
Cooke,9,0
Coryell,162,2
Cottle,2,0
Crane,2,0
Crosby,2,1
Dallam,13,1
Dallas,4133,111
Dawson,26,1
Deaf Smith,37,0
Delta,1,0
Denton,803,22
DeWitt,15,1
Dickens,1,0
Dimmit,1,0
Donley,25,0
Duval,3,0
Eastland,3,0
Ector,78,4
El Paso,998,22
Ellis,169,6
Erath,12,1
Falls,4,0
Fannin,20,0
Fayette,15,1
Floyd,3,0
Fort Bend,1183,28
Franklin,2,0
Freestone,7,0
Frio,10,0
Gaines,2,0
Galveston,636,28
Garza,3,0
Gillespie,4,0
Glasscock,1,0
Goliad,7,0
Gonzales,30,2
Gray,67,0
Grayson,49,0
Gregg,87,0
Grimes,22,1
Guadalupe,86,0
Hale,29,4
Hamilton,5,0
Hansford,7,1
Hardin,103,3
Harris,6838,133
Harrison,140,6
Hartley,5,0
Hays,168,1
Hemphill,1,0
Henderson,28,0
Hidalgo,341,6
Hill,17,1
Hockley,20,1
Hood,20,3
Hopkins,6,0
Houston,7,0
Howard,4,1
Hunt,49,3
Hutchinson,16,0
Jack,4,0
Jackson,14,0
Jasper,18,1
Jefferson,325,23
Jim Hogg,3,0
Jim Wells,5,0
Johnson,83,4
Jones,78,0
Karnes,3,0
Kaufman,90,1
Kendall,16,0
Kerr,5,0
Kleberg,10,1
Knox,1,0
La Salle,1,0
Lamar,67,0
Lamb,4,0
Lampasas,4,0
Lavaca,6,1
Lee,2,0
Leon,6,0
Liberty,45,1
Limestone,13,1
Lipscomb,2,0
Live Oak,5,0
Llano,3,0
Lubbock,553,44
Lynn,5,1
Madison,1,0
Marion,15,0
Martin,2,0
Mason,24,0
Matagorda,61,3
Maverick,24,0
McCulloch,3,0
McLennan,91,4
Medina,20,2
Midland,89,8
Milam,18,1
Mitchell,1,0
Montague,7,1
Montgomery,634,14
Moore,399,6
Morris,9,0
Motley,1,0
Nacogdoches,174,7
Navarro,31,2
Newton,2,0
Nolan,2,0
Nueces,107,3
Ochiltree,19,1
Oldham,3,1
Orange,71,1
Palo Pinto,8,1
Panola,135,3
Parker,39,0
Parmer,13,0
Pecos,10,0
Polk,20,0
Potter,818,9
Rains,2,0
Randall,279,3
Red River,1,0
Refugio,1,0
Roberts,2,0
Robertson,4,0
Rockwall,88,3
Runnels,2,0
Rusk,36,1
Sabine,1,0
San Augustine,19,1
San Jacinto,10,0
San Patricio,13,0
Scurry,2,0
Shelby,117,4
Sherman,18,0
Smith,146,3
Starr,9,0
Stephens,1,0
Swisher,9,0
Tarrant,2584,75
Taylor,349,5
Terry,11,0
Titus,20,0
Tom Green,55,1
Travis,1756,52
Trinity,8,0
Tyler,6,0
Upshur,15,0
Uvalde,6,0
Val Verde,13,0
Van Zandt,16,1
Victoria,139,5
Walker,298,2
Waller,33,0
Washington,145,18
Webb,391,16
Wharton,39,0
Wheeler,9,0
Wichita,65,2
Wilbarger,1,0
Willacy,13,1
Williamson,323,10
Wilson,33,3
Winkler,3,0
Wise,26,2
Wood,10,0
Yoakum,1,0
Young,4,1
Zapata,7,0
Zavala,1,0
Total,32332,884
