County,Cases,Deaths
Anderson,2949,39
Andrews,628,10
Angelina,2304,91
Aransas,349,18
Archer,142,1
Armstrong,27,1
Atascosa,1282,35
Austin,514,9
Bailey,296,5
Bandera,185,8
Bastrop,1998,31
Baylor,43,2
Bee,1841,39
Bell,6391,100
Bexar,52729,1402
Blanco,161,6
Borden,2,0
Bosque,407,11
Bowie,1907,73
Brazoria,12295,183
Brazos,7534,68
Brewster,248,5
Briscoe,22,1
Brooks,356,23
Brown,670,28
Burleson,464,6
Burnet,950,15
Caldwell,1700,37
Calhoun,930,9
Callahan,131,4
Cameron,24085,977
Camp,399,13
Carson,58,0
Cass,515,23
Castro,311,7
Chambers,1556,10
Cherokee,1640,37
Childress,122,0
Clay,110,2
Cochran,109,1
Coke,112,5
Coleman,89,4
Collin,17883,177
Collingsworth,22,0
Colorado,503,4
Comal,2861,106
Comanche,365,5
Concho,143,2
Cooke,561,9
Coryell,1967,13
Cottle,39,3
Crane,77,4
Crockett,166,7
Crosby,123,6
Culberson,101,2
Dallam,371,10
Dallas,93939,1229
Dawson,820,17
DeWitt,1084,44
Deaf Smith,1058,26
Delta,33,0
Denton,14427,173
Dickens,51,2
Dimmit,290,7
Donley,99,1
Duval,489,21
Eastland,253,6
Ector,3813,97
Edwards,72,2
El Paso,42332,596
Ellis,4945,77
Erath,1031,14
Falls,674,5
Fannin,789,18
Fayette,524,22
Fisher,106,3
Floyd,142,9
Foard,21,1
Fort Bend,17486,307
Franklin,218,7
Freestone,456,4
Frio,1016,9
Gaines,511,11
Galveston,12404,169
Garza,126,8
Gillespie,363,10
Glasscock,13,0
Goliad,166,6
Gonzales,1112,20
Gray,495,10
Grayson,2515,69
Gregg,2545,86
Grimes,1187,35
Guadalupe,3883,80
Hale,2537,61
Hall,47,1
Hamilton,197,5
Hansford,216,6
Hardeman,63,3
Hardin,1434,34
Harris,159272,2785
Harrison,1076,38
Hartley,171,0
Haskell,83,3
Hays,6353,74
Hemphill,145,0
Henderson,1259,35
Hidalgo,35100,1678
Hill,817,16
Hockley,665,14
Hood,1184,38
Hopkins,635,27
Houston,424,13
Howard,1194,21
Hudspeth,101,3
Hunt,1992,44
Hutchinson,344,7
Irion,13,0
Jack,152,3
Jackson,650,16
Jasper,515,34
Jeff Davis,23,0
Jefferson,8301,152
Jim Hogg,169,6
Jim Wells,1600,52
Johnson,3656,65
Jones,590,2
Karnes,954,17
Kaufman,3543,56
Kendall,387,10
Kenedy,11,2
Kent,10,0
Kerr,702,13
Kimble,26,1
King,1,0
Kinney,79,1
Kleberg,1025,52
Knox,113,9
La Salle,376,13
Lamar,1803,46
Lamb,538,24
Lampasas,305,9
Lavaca,1141,39
Lee,241,14
Leon,350,11
Liberty,2308,58
Limestone,677,16
Lipscomb,69,1
Live Oak,383,10
Llano,180,3
Loving,0,0
Lubbock,17703,170
Lynn,165,5
Madison,759,6
Marion,170,14
Martin,91,7
Mason,82,2
Matagorda,1100,53
Maverick,4224,146
McCulloch,206,4
McLennan,9961,135
McMullen,25,1
Medina,1276,48
Menard,68,0
Midland,5211,77
Milam,547,7
Mills,77,1
Mitchell,193,2
Montague,279,5
Montgomery,13050,178
Moore,1345,22
Morris,224,5
Motley,17,0
Nacogdoches,1800,68
Navarro,1417,32
Newton,188,13
Nolan,420,5
Nueces,16203,407
Ochiltree,305,5
Oldham,27,2
Orange,2187,46
Palo Pinto,718,17
Panola,474,28
Parker,2461,48
Parmer,579,18
Pecos,488,7
Polk,914,35
Potter,7845,92
Presidio,133,7
Rains,92,5
Randall,5049,56
Reagan,95,6
Real,124,8
Red River,197,17
Reeves,267,7
Refugio,310,16
Roberts,14,0
Robertson,425,4
Rockwall,1939,32
Runnels,301,9
Rusk,1008,23
Sabine,94,9
San Augustine,221,15
San Jacinto,238,12
San Patricio,1572,80
San Saba,118,2
Schleicher,55,2
Scurry,1089,14
Shackelford,39,0
Shelby,549,30
Sherman,77,1
Smith,4498,135
Somervell,158,5
Starr,3547,185
Stephens,161,4
Sterling,17,0
Stonewall,19,1
Sutton,110,3
Swisher,152,3
Tarrant,58255,815
Taylor,2048,65
Terrell,4,0
Terry,505,8
Throckmorton,17,2
Titus,1597,35
Tom Green,2603,77
Travis,31653,444
Trinity,206,7
Tyler,261,4
Upshur,491,13
Upton,27,3
Uvalde,833,36
Val Verde,2562,125
Van Zandt,684,26
Victoria,4258,97
Walker,3935,62
Waller,983,17
Ward,163,1
Washington,702,48
Webb,15145,331
Wharton,1442,58
Wheeler,83,0
Wichita,3649,41
Wilbarger,348,3
Willacy,1231,55
Williamson,9418,153
Wilson,1000,28
Winkler,142,5
Wise,925,15
Wood,636,39
Yoakum,289,6
Young,559,8
Zapata,352,9
Zavala,463,19
Unknown,0,9
Total,874367,17595
