County,Cases,Deaths
Anderson,4,0
Andrews,13,0
Angelina,17,0
Aransas,2,0
Armstrong,1,0
Atascosa,9,0
Austin,12,0
Bandera,2,0
Bastrop,32,1
Bee,3,0
Bell,110,3
Bexar,815,33
Blanco,4,0
Bosque,1,0
Bowie,37,1
Brazoria,259,3
Brazos,149,13
Brown,11,1
Burleson,8,0
Burnet,7,0
Caldwell,6,0
Calhoun,19,0
Callahan,1,0
Cameron,239,3
Camp,5,0
Cass,5,0
Castro,11,1
Chambers,31,0
Cherokee,7,1
Clay,3,0
Collin,477,10
Colorado,7,0
Comal,39,6
Comanche,3,0
Concho,1,0
Cooke,2,0
Coryell,60,0
Crane,2,0
Crosby,1,1
Dallam,2,0
Dallas,1877,42
Dawson,8,1
Deaf Smith,11,0
Delta,1,0
Denton,521,14
DeWitt,10,0
Dickens,1,0
Dimmit,1,0
Donley,22,0
Duval,1,0
Eastland,3,0
Ector,46,2
El Paso,346,4
Ellis,76,3
Erath,12,1
Falls,1,0
Fannin,5,0
Fayette,12,0
Floyd,2,0
Fort Bend,627,15
Franklin,1,0
Freestone,1,0
Frio,1,0
Gaines,2,0
Galveston,392,11
Gillespie,1,0
Goliad,5,0
Gonzales,2,0
Gray,13,0
Grayson,19,0
Gregg,46,0
Grimes,7,0
Guadalupe,50,0
Hale,11,2
Hamilton,3,0
Hansford,1,0
Hardin,65,2
Harris,3907,52
Harrison,34,1
Hays,93,0
Hemphill,1,0
Henderson,11,0
Hidalgo,217,1
Hill,8,0
Hockley,15,1
Hood,15,1
Hopkins,4,0
Howard,1,1
Hunt,22,2
Hutchinson,3,0
Jack,3,0
Jackson,4,0
Jasper,6,0
Jefferson,140,6
Jim Wells,2,0
Johnson,34,1
Jones,2,0
Karnes,3,0
Kaufman,33,0
Kendall,14,0
Kerr,3,0
Kleberg,3,1
Knox,1,0
Lamar,7,0
Lamb,2,0
Lampasas,3,0
Lavaca,4,0
Lee,2,0
Leon,4,0
Liberty,23,0
Limestone,11,1
Live Oak,3,0
Llano,3,0
Lubbock,330,25
Lynn,5,0
Madison,1,0
Martin,2,0
Mason,1,0
Matagorda,50,3
Maverick,10,0
McCulloch,3,0
McLennan,74,3
Medina,13,1
Midland,35,2
Milam,8,0
Mitchell,1,0
Montague,5,0
Montgomery,308,6
Moore,52,0
Morris,3,0
Motley,1,0
Nacogdoches,64,6
Navarro,16,2
Newton,2,0
Nueces,83,0
Oldham,3,1
Orange,46,0
Palo Pinto,5,1
Panola,22,1
Parker,16,0
Pecos,5,0
Polk,11,0
Potter,79,2
Rains,2,0
Randall,73,2
Robertson,2,0
Rockwall,30,0
Rusk,17,0
San Augustine,9,1
San Jacinto,7,0
San Patricio,8,0
Shelby,46,0
Smith,103,1
Starr,7,0
Stephens,1,0
Swisher,4,0
Tarrant,929,29
Taylor,74,1
Terry,10,0
Titus,8,0
Tom Green,39,1
Travis,900,14
Trinity,4,0
Tyler,3,0
Upshur,9,0
Uvalde,6,0
Val Verde,12,0
Van Zandt,10,1
Victoria,89,1
Walker,38,0
Waller,20,0
Washington,41,3
Webb,223,8
Wharton,31,0
Wichita,56,0
Wilbarger,1,0
Willacy,6,1
Williamson,124,4
Wilson,12,1
Winkler,2,0
Wise,7,0
Wood,6,0
Young,4,1
Zapata,4,0
Total,15492,364
