County,Cases,Deaths
Anderson,3,0
Andrews,13,0
Angelina,17,0
Aransas,2,0
Armstrong,1,0
Atascosa,9,0
Austin,12,0
Bandera,2,0
Bastrop,19,1
Bee,3,0
Bell,107,3
Bexar,794,33
Blanco,4,0
Bowie,32,1
Brazoria,250,2
Brazos,143,12
Brown,11,1
Burleson,6,0
Burnet,6,0
Caldwell,6,0
Calhoun,19,0
Callahan,1,0
Cameron,216,3
Camp,5,0
Cass,5,0
Castro,11,1
Chambers,29,0
Cherokee,7,1
Clay,2,0
Collin,472,10
Colorado,7,0
Comal,38,6
Comanche,3,0
Concho,1,0
Cooke,1,0
Coryell,34,0
Crane,2,0
Crosby,1,0
Dallam,2,0
Dallas,1788,32
Dawson,8,1
Deaf Smith,11,0
Delta,1,0
Denton,507,13
DeWitt,10,0
Dickens,1,0
Dimmit,1,0
Donley,22,0
Duval,1,0
Eastland,3,0
Ector,45,2
El Paso,300,2
Ellis,72,3
Erath,12,1
Falls,1,0
Fannin,5,0
Fayette,10,0
Floyd,1,0
Fort Bend,543,12
Franklin,1,0
Frio,1,0
Gaines,2,0
Galveston,377,9
Gillespie,1,0
Goliad,4,0
Gonzales,2,0
Gray,13,0
Grayson,17,0
Gregg,45,0
Grimes,7,0
Guadalupe,50,0
Hale,11,2
Hamilton,2,0
Hansford,1,0
Hardin,61,2
Harris,3747,46
Harrison,20,1
Hays,82,0
Hemphill,1,0
Henderson,10,0
Hidalgo,198,1
Hill,8,0
Hockley,14,1
Hood,15,1
Hopkins,4,0
Howard,1,1
Hunt,22,2
Hutchinson,3,0
Jack,2,0
Jackson,4,0
Jasper,7,0
Jefferson,134,6
Jim Wells,2,0
Johnson,31,1
Jones,2,0
Karnes,3,0
Kaufman,32,0
Kendall,12,0
Kerr,2,0
Kleberg,2,1
Knox,1,0
Lamar,8,0
Lamb,2,0
Lampasas,2,0
Lavaca,4,0
Lee,2,0
Leon,3,0
Liberty,20,0
Limestone,11,1
Live Oak,3,0
Llano,3,0
Lubbock,317,21
Lynn,5,0
Martin,2,0
Mason,1,0
Matagorda,49,3
Maverick,10,0
McCulloch,3,0
McLennan,72,3
Medina,13,1
Midland,32,2
Milam,8,0
Mitchell,1,0
Montague,5,0
Montgomery,266,6
Moore,36,0
Morris,3,0
Motley,1,0
Nacogdoches,56,2
Navarro,16,2
Newton,2,0
Nueces,79,0
Oldham,3,1
Orange,45,0
Palo Pinto,5,1
Panola,20,1
Parker,15,0
Pecos,1,0
Polk,11,0
Potter,79,2
Rains,1,0
Randall,73,2
Robertson,2,0
Rockwall,24,0
Rusk,16,0
San Augustine,9,1
San Jacinto,8,0
San Patricio,9,0
Shelby,40,0
Smith,101,1
Starr,7,0
Stephens,1,0
Swisher,4,0
Tarrant,876,25
Taylor,68,1
Terry,10,0
Titus,7,0
Tom Green,39,1
Travis,856,11
Trinity,4,0
Tyler,2,0
Upshur,9,0
Uvalde,6,0
Val Verde,12,0
Van Zandt,10,1
Victoria,87,0
Walker,38,0
Waller,18,0
Washington,37,2
Webb,206,8
Wharton,28,0
Wilbarger,1,0
Wichita,56,0
Willacy,5,1
Williamson,119,4
Wilson,11,0
Winkler,1,0
Wise,5,0
Wood,6,0
Young,3,0
Zapata,3,0
Total,14624,318
