County,Cases,Deaths
Anderson,8,0
Andrews,19,0
Angelina,23,0
Aransas,2,0
Armstrong,1,0
Atascosa,12,1
Austin,12,0
Bandera,4,0
Bastrop,44,1
Bee,5,0
Bell,126,3
Bexar,1015,39
Blanco,4,0
Bosque,1,0
Bowie,57,1
Brazoria,315,3
Brazos,170,16
Brown,13,1
Burleson,8,0
Burnet,9,0
Caldwell,8,0
Calhoun,21,1
Callahan,1,0
Cameron,298,6
Camp,6,0
Carson,1,0
Cass,11,0
Castro,11,1
Chambers,35,0
Cherokee,8,1
Childress,1,0
Clay,3,0
Collin,527,13
Colorado,8,0
Comal,43,6
Comanche,3,0
Concho,1,0
Cooke,3,0
Coryell,75,1
Crane,2,0
Crosby,1,1
Dallam,2,0
Dallas,2428,60
Dawson,13,1
Deaf Smith,12,0
Delta,1,0
Denton,593,16
DeWitt,13,0
Dickens,1,0
Dimmit,1,0
Donley,23,0
Duval,1,0
Eastland,3,0
Ector,58,4
El Paso,531,8
Ellis,90,3
Erath,12,1
Falls,1,0
Fannin,8,0
Fayette,15,0
Floyd,2,0
Fort Bend,783,17
Franklin,1,0
Freestone,3,0
Frio,1,0
Gaines,2,0
Galveston,455,17
Gillespie,1,0
Goliad,5,0
Gonzales,2,0
Gray,17,0
Grayson,19,0
Gregg,51,0
Grimes,10,1
Guadalupe,58,0
Hale,12,2
Hamilton,5,0
Hansford,1,0
Hardin,73,2
Harris,4823,75
Harrison,47,1
Hartley,1,0
Hays,109,1
Hemphill,1,0
Henderson,13,0
Hidalgo,261,3
Hill,10,1
Hockley,16,1
Hood,15,2
Hopkins,4,0
Houston,1,0
Howard,1,1
Hunt,32,2
Hutchinson,8,0
Jack,3,0
Jackson,4,0
Jasper,7,0
Jefferson,180,10
Jim Wells,2,0
Johnson,41,1
Jones,3,0
Karnes,3,0
Kaufman,44,0
Kendall,14,0
Kerr,4,0
Kleberg,6,1
Knox,1,0
La Salle,1,0
Lamar,7,0
Lamb,2,0
Lampasas,2,0
Lavaca,4,0
Lee,2,0
Leon,5,0
Liberty,32,0
Limestone,11,1
Live Oak,3,0
Llano,3,0
Lubbock,430,32
Lynn,5,0
Madison,2,0
Marion,3,0
Martin,2,0
Mason,1,0
Matagorda,51,3
Maverick,12,0
McCulloch,3,0
McLennan,76,4
Medina,15,2
Midland,43,3
Milam,12,0
Mitchell,1,0
Montague,5,0
Montgomery,377,7
Moore,121,2
Morris,5,0
Motley,1,0
Nacogdoches,91,6
Navarro,20,2
Newton,2,0
Nueces,90,0
Oldham,3,1
Orange,49,0
Palo Pinto,7,1
Panola,38,1
Parker,21,0
Parmer,1,0
Pecos,5,0
Polk,14,0
Potter,142,3
Rains,2,0
Randall,112,3
Red River,1,0
Roberts,2,0
Robertson,2,0
Rockwall,36,0
Rusk,27,1
Sabine,1,0
San Augustine,14,1
San Jacinto,8,0
San Patricio,8,0
Scurry,2,0
Shelby,60,0
Sherman,7,0
Smith,121,1
Starr,7,0
Stephens,1,0
Swisher,5,0
Tarrant,1242,39
Taylor,144,2
Terry,10,0
Titus,9,0
Tom Green,41,1
Travis,1108,25
Trinity,7,0
Tyler,6,0
Upshur,9,0
Uvalde,6,0
Val Verde,12,0
Van Zandt,12,1
Victoria,93,1
Walker,73,0
Waller,24,0
Washington,61,4
Webb,280,11
Wharton,34,0
Wichita,60,2
Wilbarger,1,0
Willacy,8,1
Williamson,155,4
Wilson,21,1
Winkler,3,0
Wise,9,2
Wood,6,0
Yoakum,1,0
Young,4,1
Zapata,6,0
Zavala,1,0
Total,19458,495
