County,Cases,Deaths
Anderson,2829,34
Andrews,452,10
Angelina,2189,83
Aransas,323,18
Archer,87,1
Armstrong,13,1
Atascosa,1166,32
Austin,499,9
Bailey,228,5
Bandera,160,8
Bastrop,1856,30
Baylor,20,1
Bee,1818,35
Bell,5606,88
Bexar,47484,1323
Blanco,145,5
Borden,1,0
Bosque,345,6
Bowie,1439,54
Brazoria,11509,169
Brazos,6536,64
Brewster,220,4
Briscoe,15,1
Brooks,325,22
Brown,590,25
Burleson,348,6
Burnet,756,12
Caldwell,1600,35
Calhoun,831,8
Callahan,97,3
Cameron,22917,921
Camp,363,11
Carson,29,0
Cass,387,16
Castro,263,5
Chambers,1371,8
Cherokee,1571,30
Childress,75,0
Clay,79,2
Cochran,59,1
Coke,53,3
Coleman,79,4
Collin,14154,150
Collingsworth,19,0
Colorado,487,4
Comal,2753,103
Comanche,311,4
Concho,135,2
Cooke,463,6
Coryell,1839,12
Cottle,29,3
Crane,72,2
Crockett,164,7
Crosby,88,3
Culberson,55,2
Dallam,261,9
Dallas,82410,1139
Dawson,487,10
DeWitt,997,40
Deaf Smith,904,22
Delta,29,0
Denton,12319,155
Dickens,50,2
Dimmit,258,7
Donley,66,1
Duval,448,17
Eastland,186,4
Ector,3183,86
Edwards,67,2
El Paso,24999,531
Ellis,4472,68
Erath,884,13
Falls,301,5
Fannin,695,15
Fayette,492,21
Fisher,67,3
Floyd,111,9
Foard,13,0
Fort Bend,16494,292
Franklin,136,6
Freestone,417,3
Frio,984,9
Gaines,371,9
Galveston,11715,160
Garza,105,4
Gillespie,321,10
Glasscock,9,0
Goliad,155,6
Gonzales,1063,18
Gray,325,6
Grayson,1935,47
Gregg,2291,73
Grimes,1089,32
Guadalupe,3643,78
Hale,1926,56
Hall,34,1
Hamilton,149,4
Hansford,144,5
Hardeman,30,0
Hardin,1360,32
Harris,143530,2615
Harrison,922,32
Hartley,140,0
Haskell,70,3
Hays,5946,66
Hemphill,78,0
Henderson,1006,23
Hidalgo,32198,1548
Hill,700,14
Hockley,369,9
Hood,992,28
Hopkins,385,13
Houston,384,11
Howard,892,16
Hudspeth,61,3
Hunt,1679,38
Hutchinson,230,6
Irion,12,0
Jack,140,3
Jackson,614,16
Jasper,483,30
Jeff Davis,14,0
Jefferson,7560,135
Jim Hogg,111,3
Jim Wells,1506,37
Johnson,3141,53
Jones,567,0
Karnes,944,17
Kaufman,3196,47
Kendall,343,8
Kenedy,7,2
Kent,9,0
Kerr,606,11
Kimble,16,1
King,0,0
Kinney,47,1
Kleberg,1014,44
Knox,102,8
La Salle,346,11
Lamar,1251,38
Lamb,344,23
Lampasas,262,8
Lavaca,1010,35
Lee,231,14
Leon,253,6
Liberty,2241,51
Limestone,582,15
Lipscomb,34,1
Live Oak,374,9
Llano,137,2
Loving,0,0
Lubbock,12242,131
Lynn,109,5
Madison,725,6
Marion,152,14
Martin,77,6
Mason,78,2
Matagorda,1049,48
Maverick,3712,127
McCulloch,165,4
McLennan,8255,108
McMullen,24,1
Medina,1224,46
Menard,29,0
Midland,3890,66
Milam,510,6
Mills,60,0
Mitchell,94,1
Montague,189,4
Montgomery,10960,161
Moore,1184,22
Morris,191,3
Motley,9,0
Nacogdoches,1643,64
Navarro,1317,27
Newton,182,13
Nolan,266,5
Nueces,15946,377
Ochiltree,144,5
Oldham,19,1
Orange,1999,44
Palo Pinto,585,15
Panola,396,26
Parker,2021,35
Parmer,443,8
Pecos,390,5
Polk,873,23
Potter,6072,63
Presidio,97,7
Rains,72,4
Randall,3135,44
Reagan,89,6
Real,118,8
Red River,167,14
Reeves,212,6
Refugio,310,14
Roberts,11,0
Robertson,319,3
Rockwall,1659,28
Runnels,279,8
Rusk,965,11
Sabine,82,8
San Augustine,207,15
San Jacinto,227,9
San Patricio,1495,77
San Saba,66,0
Schleicher,53,2
Scurry,760,5
Shackelford,28,0
Shelby,485,27
Sherman,66,1
Smith,3876,108
Somervell,147,5
Starr,3451,170
Stephens,138,4
Sterling,5,0
Stonewall,16,1
Sutton,84,3
Swisher,107,3
Tarrant,47107,728
Taylor,1533,58
Terrell,3,0
Terry,269,4
Throckmorton,8,2
Titus,1480,28
Tom Green,2300,69
Travis,29576,421
Trinity,198,7
Tyler,230,4
Upshur,402,10
Upton,25,2
Uvalde,797,34
Val Verde,2212,109
Van Zandt,595,20
Victoria,4087,96
Walker,3748,57
Waller,871,14
Ward,135,1
Washington,642,48
Webb,14000,279
Wharton,1377,53
Wheeler,48,0
Wichita,1899,25
Wilbarger,210,2
Willacy,1203,52
Williamson,8672,144
Wilson,913,26
Winkler,119,4
Wise,778,14
Wood,540,25
Yoakum,250,5
Young,339,6
Zapata,335,6
Zavala,377,16
Unknown,0,8
Total,756004,15895
