County,Cases,Deaths
Anderson,2920,38
Andrews,549,10
Angelina,2251,88
Aransas,340,18
Archer,114,1
Armstrong,18,1
Atascosa,1257,35
Austin,508,9
Bailey,264,5
Bandera,183,8
Bastrop,1946,31
Baylor,42,2
Bee,1836,39
Bell,6133,96
Bexar,51802,1383
Blanco,153,6
Borden,2,0
Bosque,385,10
Bowie,1703,72
Brazoria,12027,179
Brazos,7317,66
Brewster,248,5
Briscoe,20,1
Brooks,350,23
Brown,636,26
Burleson,421,6
Burnet,861,12
Caldwell,1680,37
Calhoun,882,9
Callahan,110,4
Cameron,23818,965
Camp,388,13
Carson,50,0
Cass,468,21
Castro,289,6
Chambers,1521,8
Cherokee,1615,32
Childress,104,0
Clay,97,2
Cochran,89,1
Coke,90,4
Coleman,84,4
Collin,17048,172
Collingsworth,20,0
Colorado,498,4
Comal,2823,106
Comanche,343,5
Concho,141,2
Cooke,505,7
Coryell,1940,13
Cottle,33,3
Crane,73,2
Crockett,166,7
Crosby,105,6
Culberson,88,2
Dallam,332,10
Dallas,90318,1201
Dawson,749,15
DeWitt,1058,42
Deaf Smith,968,25
Delta,32,0
Denton,13661,166
Dickens,51,2
Dimmit,277,7
Donley,83,1
Duval,470,20
Eastland,226,6
Ector,3528,92
Edwards,66,2
El Paso,34035,576
Ellis,4729,75
Erath,974,13
Falls,640,5
Fannin,746,16
Fayette,509,22
Fisher,88,3
Floyd,120,9
Foard,20,0
Fort Bend,17157,303
Franklin,181,6
Freestone,443,4
Frio,1015,9
Gaines,484,10
Galveston,12123,168
Garza,120,4
Gillespie,350,10
Glasscock,11,0
Goliad,157,6
Gonzales,1095,19
Gray,405,10
Grayson,2283,60
Gregg,2444,83
Grimes,1156,35
Guadalupe,3801,79
Hale,2306,59
Hall,40,1
Hamilton,182,4
Hansford,187,6
Hardeman,59,1
Hardin,1409,34
Harris,154765,2735
Harrison,1017,37
Hartley,168,0
Haskell,77,3
Hays,6161,71
Hemphill,132,0
Henderson,1185,28
Hidalgo,34179,1650
Hill,763,15
Hockley,501,11
Hood,1111,35
Hopkins,557,23
Houston,408,11
Howard,1040,19
Hudspeth,75,3
Hunt,1863,43
Hutchinson,291,7
Irion,13,0
Jack,148,3
Jackson,637,16
Jasper,509,34
Jeff Davis,17,0
Jefferson,8109,146
Jim Hogg,161,4
Jim Wells,1533,47
Johnson,3426,63
Jones,586,2
Karnes,949,17
Kaufman,3379,54
Kendall,377,10
Kenedy,7,2
Kent,10,0
Kerr,679,13
Kimble,21,1
King,1,0
Kinney,72,1
Kleberg,998,49
Knox,110,8
La Salle,370,13
Lamar,1644,44
Lamb,469,23
Lampasas,297,9
Lavaca,1103,37
Lee,235,14
Leon,319,10
Liberty,2272,55
Limestone,664,16
Lipscomb,65,1
Live Oak,381,9
Llano,166,2
Loving,0,0
Lubbock,15908,154
Lynn,151,5
Madison,742,6
Marion,164,14
Martin,86,7
Mason,80,2
Matagorda,1086,51
Maverick,4027,142
McCulloch,190,4
McLennan,9503,127
McMullen,24,1
Medina,1253,48
Menard,40,0
Midland,4550,72
Milam,539,7
Mills,71,0
Mitchell,146,2
Montague,238,5
Montgomery,12410,171
Moore,1279,22
Morris,208,5
Motley,12,0
Nacogdoches,1758,67
Navarro,1381,31
Newton,188,13
Nolan,370,5
Nueces,16122,401
Ochiltree,266,5
Oldham,25,2
Orange,2116,46
Palo Pinto,662,17
Panola,454,27
Parker,2256,42
Parmer,538,17
Pecos,428,5
Polk,902,31
Potter,7239,80
Presidio,123,7
Rains,81,5
Randall,4406,49
Reagan,89,6
Real,108,8
Red River,186,17
Reeves,247,6
Refugio,305,16
Roberts,14,0
Robertson,403,4
Rockwall,1792,31
Runnels,287,9
Rusk,984,21
Sabine,89,9
San Augustine,213,15
San Jacinto,236,11
San Patricio,1549,79
San Saba,110,0
Schleicher,55,2
Scurry,996,12
Shackelford,34,0
Shelby,539,30
Sherman,72,1
Smith,4236,125
Somervell,154,5
Starr,3492,179
Stephens,151,4
Sterling,12,0
Stonewall,18,1
Sutton,97,3
Swisher,135,3
Tarrant,54332,786
Taylor,1762,62
Terrell,4,0
Terry,458,6
Throckmorton,16,2
Titus,1557,35
Tom Green,2514,74
Travis,31053,438
Trinity,204,7
Tyler,259,4
Upshur,463,12
Upton,27,3
Uvalde,821,36
Val Verde,2421,124
Van Zandt,656,25
Victoria,4201,97
Walker,3855,62
Waller,951,15
Ward,156,1
Washington,693,48
Webb,14833,317
Wharton,1415,58
Wheeler,62,0
Wichita,3023,30
Wilbarger,281,3
Willacy,1202,55
Williamson,9137,151
Wilson,979,28
Winkler,133,4
Wise,848,15
Wood,610,35
Yoakum,289,5
Young,470,6
Zapata,342,6
Zavala,443,18
Unknown,0,9
Total,833557,17087
