County,Cases,Deaths
Anderson,23,0
Andrews,19,0
Angelina,49,0
Aransas,2,0
Armstrong,2,0
Atascosa,16,1
Austin,13,0
Bandera,6,0
Bastrop,67,2
Bee,5,0
Bell,180,3
Bexar,1307,44
Blanco,6,0
Bosque,4,0
Bowie,69,1
Brazoria,476,6
Brazos,188,16
Brooks,1,0
Brown,34,3
Burleson,12,0
Burnet,16,0
Caldwell,11,0
Calhoun,30,3
Callahan,2,0
Cameron,387,16
Camp,6,0
Carson,2,0
Cass,13,0
Castro,13,1
Chambers,41,0
Cherokee,14,1
Childress,1,0
Clay,3,0
Cochran,1,0
Collin,692,19
Colorado,10,0
Comal,52,6
Comanche,3,0
Concho,1,0
Cooke,8,0
Coryell,105,2
Cottle,2,0
Crane,2,0
Crosby,2,1
Dallam,10,1
Dallas,3240,94
Dawson,21,1
Deaf Smith,26,0
Delta,1,0
Denton,738,20
DeWitt,15,1
Dickens,1,0
Dimmit,1,0
Donley,24,0
Duval,2,0
Eastland,3,0
Ector,78,4
El Paso,857,14
Ellis,143,6
Erath,12,1
Falls,4,0
Fannin,18,0
Fayette,14,1
Floyd,3,0
Fort Bend,973,24
Franklin,1,0
Freestone,3,0
Frio,7,0
Gaines,2,0
Galveston,554,24
Gillespie,1,0
Goliad,7,0
Gonzales,18,2
Gray,42,0
Grayson,27,0
Gregg,69,0
Grimes,16,1
Guadalupe,80,0
Hale,24,4
Hamilton,5,0
Hansford,5,0
Hardin,99,3
Harris,5986,103
Harrison,84,1
Hartley,4,0
Hays,161,1
Hemphill,1,0
Henderson,24,0
Hidalgo,315,6
Hill,16,1
Hockley,20,1
Hood,18,3
Hopkins,4,0
Houston,5,0
Howard,4,1
Hunt,44,2
Hutchinson,13,0
Jack,4,0
Jackson,6,0
Jasper,12,0
Jefferson,298,19
Jim Hogg,3,0
Jim Wells,3,0
Johnson,67,4
Jones,37,0
Karnes,3,0
Kaufman,83,0
Kendall,16,0
Kerr,5,0
Kleberg,8,1
Knox,1,0
La Salle,1,0
Lamar,51,0
Lamb,3,0
Lampasas,3,0
Lavaca,5,1
Lee,2,0
Leon,5,0
Liberty,41,0
Limestone,12,1
Lipscomb,2,0
Live Oak,5,0
Llano,3,0
Lubbock,507,43
Lynn,5,1
Madison,2,0
Marion,9,0
Martin,2,0
Mason,15,0
Matagorda,60,3
Maverick,16,0
McCulloch,3,0
McLennan,87,4
Medina,19,2
Midland,75,6
Milam,14,1
Mitchell,1,0
Montague,6,1
Montgomery,562,12
Moore,295,3
Morris,5,0
Motley,1,0
Nacogdoches,141,6
Navarro,30,2
Newton,2,0
Nolan,1,0
Nueces,99,3
Ochiltree,25,1
Oldham,3,1
Orange,70,1
Palo Pinto,7,1
Panola,80,1
Parker,30,0
Parmer,6,0
Pecos,9,0
Polk,19,0
Potter,430,6
Rains,2,0
Randall,200,3
Red River,1,0
Roberts,2,0
Robertson,4,0
Rockwall,75,1
Runnels,1,0
Rusk,33,1
Sabine,1,0
San Augustine,16,1
San Jacinto,9,0
San Patricio,12,0
Scurry,2,0
Shelby,101,0
Sherman,14,0
Smith,139,3
Starr,9,0
Stephens,1,0
Swisher,9,0
Tarrant,2088,58
Taylor,277,3
Terry,10,0
Titus,15,0
Tom Green,44,1
Travis,1539,42
Trinity,8,0
Tyler,6,0
Upshur,13,0
Uvalde,6,0
Val Verde,12,0
Van Zandt,14,1
Victoria,127,3
Walker,212,2
Waller,30,0
Washington,140,14
Webb,349,15
Wharton,36,0
Wheeler,7,0
Wichita,64,2
Wilbarger,1,0
Willacy,13,1
Williamson,287,7
Wilson,31,2
Winkler,3,0
Wise,17,2
Wood,7,0
Yoakum,1,0
Young,4,1
Zapata,7,0
Zavala,1,0
Total,27054,732
