County,Cases,Deaths
Albany,0,0
Albany,2049,0
Allegany,58,0
Bronx,46915,0
Broome,663,0
Cattaraugus,109,0
Cayuga,107,0
Chautauqua,112,0
Chemung,139,0
Chenango,139,0
Clinton,99,0
Columbia,446,0
Cortland,44,0
Delaware,89,0
Dutchess,4110,0
Erie,6955,0
Essex,40,0
Franklin,27,0
Fulton,237,0
Genesee,218,0
Greene,254,0
Hamilton,6,0
Herkimer,131,0
Jefferson,82,0
Kings,58634,0
Lewis,21,0
Livingston,123,0
Madison,342,0
Monroe,3461,0
Montgomery,106,0
Nassau,41387,0
New York,27824,0
Niagara,1185,0
Oneida,1357,0
Onondaga,2634,0
Ontario,239,0
Orange,10620,0
Orleans,274,0
Oswego,167,0
Otsego,82,0
Putnam,1299,0
Queens,64380,0
Rensselaer,519,0
Richmond,13917,0
Rockland,13486,0
Saratoga,528,0
Schenectady,746,0
Schoharie,55,0
Schuyler,12,0
Seneca,64,0
St. Lawrence,215,0
Steuben,257,0
Suffolk,40864,0
Sullivan,1434,0
Tioga,140,0
Tompkins,173,0
Ulster,1749,0
Warren,261,0
Washington,243,0
Wayne,141,0
Westchester,34455,0
Wyoming,93,0
Yates,40,0
Total,386556,0
