County,Cases,Deaths
Albany,0,0
Albany,1258,0
Allegany,35,0
Bronx,38916,0
Broome,327,0
Cattaraugus,53,0
Cayuga,51,0
Chautauqua,36,0
Chemung,125,0
Chenango,99,0
Clinton,66,0
Columbia,209,0
Cortland,28,0
Delaware,61,0
Dutchess,3086,0
Erie,3710,0
Essex,29,0
Franklin,15,0
Fulton,82,0
Genesee,155,0
Greene,151,0
Hamilton,3,0
Herkimer,62,0
Jefferson,62,0
Kings,46839,0
Lewis,9,0
Livingston,83,0
Madison,151,0
Monroe,1566,0
Montgomery,56,0
Nassau,36780,0
New York,22741,0
Niagara,474,0
Oneida,489,0
Onondaga,952,0
Ontario,95,0
Orange,8967,0
Orleans,97,0
Oswego,66,0
Otsego,67,0
Putnam,1013,0
Queens,53640,0
Rensselaer,322,0
Richmond,12195,0
Rockland,12025,0
Saratoga,363,0
Schenectady,527,0
Schoharie,45,0
Schuyler,7,0
Seneca,45,0
St. Lawrence,177,0
Steuben,218,0
Suffolk,34855,0
Sullivan,951,0
Tioga,90,0
Tompkins,129,0
Ulster,1341,0
Warren,188,0
Washington,186,0
Wayne,75,0
Westchester,29884,0
Wyoming,69,0
Yates,19,0
Total,316415,0
