County,Cases,Deaths
Albany,0,0
Albany,1986,0
Allegany,52,0
Bronx,46223,0
Broome,630,0
Cattaraugus,96,0
Cayuga,102,0
Chautauqua,105,0
Chemung,138,0
Chenango,137,0
Clinton,97,0
Columbia,420,0
Cortland,42,0
Delaware,87,0
Dutchess,4022,0
Erie,6616,0
Essex,40,0
Franklin,23,0
Fulton,228,0
Genesee,211,0
Greene,249,0
Hamilton,5,0
Herkimer,125,0
Jefferson,79,0
Kings,57484,0
Lewis,20,0
Livingston,121,0
Madison,331,0
Monroe,3255,0
Montgomery,100,0
Nassau,41015,0
New York,27324,0
Niagara,1129,0
Oneida,1203,0
Onondaga,2433,0
Ontario,222,0
Orange,10541,0
Orleans,259,0
Oswego,115,0
Otsego,77,0
Putnam,1282,0
Queens,63326,0
Rensselaer,507,0
Richmond,13761,0
Rockland,13372,0
Saratoga,511,0
Schenectady,716,0
Schoharie,54,0
Schuyler,12,0
Seneca,61,0
St. Lawrence,209,0
Steuben,253,0
Suffolk,40464,0
Sullivan,1425,0
Tioga,135,0
Tompkins,171,0
Ulster,1726,0
Warren,257,0
Washington,240,0
Wayne,126,0
Westchester,34076,0
Wyoming,91,0
Yates,39,0
Total,380156,0
