County,Cases,Deaths
Albany,0,0
Albany,1834,0
Allegany,45,0
Bronx,44974,0
Broome,557,0
Cattaraugus,86,0
Cayuga,89,0
Chautauqua,82,0
Chemung,137,0
Chenango,130,0
Clinton,95,0
Columbia,382,0
Cortland,39,0
Delaware,79,0
Dutchess,3887,0
Erie,5935,0
Essex,36,0
Franklin,21,0
Fulton,206,0
Genesee,199,0
Greene,237,0
Hamilton,5,0
Herkimer,107,0
Jefferson,74,0
Kings,55446,0
Lewis,20,0
Livingston,118,0
Madison,310,0
Monroe,2860,0
Montgomery,84,0
Nassau,40226,0
New York,26480,0
Niagara,1008,0
Oneida,988,0
Onondaga,2092,0
Ontario,205,0
Orange,10361,0
Orleans,216,0
Oswego,108,0
Otsego,71,0
Putnam,1241,0
Queens,61644,0
Rensselaer,478,0
Richmond,13455,0
Rockland,13100,0
Saratoga,473,0
Schenectady,680,0
Schoharie,49,0
Schuyler,11,0
Seneca,57,0
St. Lawrence,202,0
Steuben,241,0
Suffolk,39445,0
Sullivan,1364,0
Tioga,126,0
Tompkins,157,0
Ulster,1663,0
Warren,254,0
Washington,232,0
Wayne,113,0
Westchester,33349,0
Wyoming,82,0
Yates,39,0
Total,368284,0
